Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10,
,,,,,,,196,2.46,14.47,5.45,4.589971032,3.667658314,12.09215602,16.03111232,10.64170773,12.7944381,13.58467326,2.000345132
,,,,,,,197,4.43,26.09,9.82,10.53343842,9.056290377,13.84283782,4.354384446,7.290072463,4.695907167,4.271444192,2.528255547
,,,,,,,198,7.27,42.8,16.12,7.291698956,5.131011831,11.17214811,3.025049784,10.77848926,18.80644216,1.21208065,4.745806077
,,,,,,,199,10.98,64.61,24.33,21.48305089,16.58143746,12.20639082,21.6358539,19.48697673,3.029516022,19.97849425,11.53049163
,,,,,,,200,15,88.25,33.23,19.73610388,1.761938699,0.716582133,19.07839644,22.27683335,16.0963319,6.24818675,3.607396578
,,,,,,,201,18.95,111.48,41.98,1.577835574,5.628511024,12.20652505,12.30796429,9.722028743,18.72738886,18.61856633,6.570569372
,,,,,,,202,21.02,123.71,46.59,14.08250302,20.62352388,13.63506815,9.58550814,7.401938253,21.65714969,2.449837759,19.41658306
,,,,,,,203,21.68,127.58,48.05,15.34447815,5.482949328,1.663504227,13.39339112,7.409042744,16.37472,19.47463203,9.749123594
,,,,,,,204,22.62,133.08,50.12,12.00256442,8.211967591,16.14686239,18.93608147,3.180285414,16.55191555,11.1145581,8.063552943
,,,,,,,205,24.07,141.64,53.34,3.734288669,2.368926528,7.960226841,16.13496457,4.997503192,21.60726257,1.513411613,22.68402805
,,,,,,,206,25.15,147.96,55.72,15.0304004,2.425543173,5.458812976,21.39356391,12.35619813,9.668992722,22.38636858,14.129662
,,,,,,,207,26.32,154.89,58.33,8.398483988,17.28090647,1.32719342,5.918377652,8.485924561,18.56508871,21.2486773,18.27226805
,,,,,,,208,26.98,158.76,59.79,1.703120537,3.008646162,17.11606865,19.45743137,7.904342737,7.894500949,20.79658508,16.24081826
,,,,,,,209,25.67,151.02,56.87,19.74620477,11.68840072,9.709655026,22.6265373,6.52754908,13.52875773,3.496334957,21.35846093
,,,,,,,210,23.24,136.75,51.5,9.828822888,20.11759311,14.5881977,5.992613853,12.37175884,3.596595733,16.15577231,6.062664446
,,,,,,,211,19.29,113.52,42.75,2.02841876,15.75264943,13.76462212,22.62745474,0.780694735,13.28526817,1.667179767,22.08934066
,,,,,,,212,14.93,87.84,33.08,2.327054153,8.222884171,15.07676278,17.59489804,22.96052635,0.541387419,8.194961502,21.09317521
,,,,,,,213,11.4,67.05,25.25,9.943975398,6.533386454,3.572832214,22.22453227,5.840645839,17.94337382,1.284877431,3.164294192
,,,,,,,214,8.83,51.97,19.57,5.372902175,3.12011191,21.17573525,14.56039502,8.188065246,0.367409843,0.058689507,10.14118596
,,,,,,,215,6.2,36.48,13.74,17.87649179,1.466731574,2.565481709,4.63796046,5.636813055,16.97491738,19.94396619,10.59622244
,,,,,,,216,3.95,23.23,8.75,20.29360341,15.53049319,4.431065125,1.004388023,13.76691338,2.484009825,8.794621626,15.09051103
,,,,,,,217,1.69,9.92,3.74,21.26410252,1.243106457,11.84243696,3.982054123,6.382862303,8.667770173,2.319694455,19.17648785
,,,,,,,218,1.24,7.28,2.74,18.18738747,10.58171642,21.31480279,18.57787343,4.879927206,5.347682742,13.84171571,5.25953291
,,,,,,,219,1.74,10.25,3.86,11.71480841,2.916429339,15.91223381,6.635185463,19.65721524,17.14174954,1.605619566,22.17333787
,,,,,,,220,4.05,23.82,8.97,5.328143388,13.01100921,6.107315832,15.39750449,13.59835171,4.345314068,2.582482422,19.47171716
,,,,,,,221,8.71,51.27,19.31,18.98563881,13.98669047,16.92024959,19.75776411,9.750381819,4.458411397,11.63982365,10.42275907
,,,,,,,222,14,82.37,31.02,18.14541633,15.74847619,21.15360646,19.04846058,8.316928755,22.36771204,7.560860142,4.19357516
,,,,,,,223,17.32,101.88,38.37,0.158771636,11.31078752,9.305815203,19.94898138,0.906495027,11.66205841,9.047029724,15.71164458
,,,,,,,224,19.85,116.77,43.97,16.23101556,20.96963824,16.63581666,3.764477624,3.095826153,14.0794498,20.75294892,2.438418362
,,,,,,,225,20.91,123.06,46.34,0.204403882,17.98462651,6.827226918,13.20913583,13.54099635,14.01425135,1.657333719,9.774785373
,,,,,,,226,20.01,117.76,44.35,20.11584333,15.99948844,0.894023407,13.26163448,14.65544222,1.26195839,7.012414776,6.625823102
,,,,,,,227,19.9,117.1,44.1,1.447393986,21.41391605,3.608085053,6.287301355,3.387864496,1.213288629,20.4402659,5.371597377
,,,,,,,228,20.63,121.4,45.72,9.405124794,3.740553553,14.31719718,9.008091333,11.19568617,8.67234728,14.70177473,15.85238177
,,,,,,,229,21.93,129.01,48.58,2.26415416,9.915501061,16.46733542,11.46580867,0.882289333,13.27169943,11.19926666,17.71328945
,,,,,,,230,22.77,133.97,50.45,3.699830264,15.57808648,16.63607363,15.57625012,4.295733104,21.28154247,11.54495648,7.167485667
,,,,,,,231,24.62,144.89,54.56,7.853975634,18.33634021,2.689975287,10.85346931,3.075174729,0.831377278,22.77284175,16.19606846
,,,,,,,232,26.14,153.82,57.93,9.241927785,14.84041615,1.344023059,4.945974868,21.03435244,10.39753783,18.28324395,12.56780137
,,,,,,,233,25.41,149.52,56.31,22.59400903,12.37619812,3.061817818,13.09823783,4.803036932,22.47960718,22.35110692,16.24392832
,,,,,,,234,23.89,140.59,52.94,21.23519509,10.20036391,20.23611854,1.06849981,12.22466011,7.616279722,6.871193583,0.782601543
,,,,,,,235,19.68,115.78,43.6,3.299854859,15.66304477,5.000828794,7.193636015,1.46533937,1.671703666,4.072405978,18.33837536
,,,,,,,236,14.45,85.01,32.02,10.06651137,3.759731957,17.30630556,20.48471928,1.978977169,22.61555382,22.69846326,11.73387427
,,,,,,,237,10.46,61.53,23.17,18.68888078,10.67867655,5.761869353,6.469564744,1.72908516,7.246853882,14.02676994,22.21943199
,,,,,,,238,7.87,46.31,17.44,13.61405295,21.28651166,5.870047799,14.73928991,19.11311499,14.55258214,15.06181258,0.250908776
,,,,,,,239,4.67,27.46,10.34,5.331191836,18.4976609,19.11448448,2.758966631,5.736468269,14.02308814,7.895405445,10.65919193
,,,,,,,240,2.64,15.55,5.85,17.14741131,17.39890803,18.08482631,1.404140935,17.38762655,1.487492379,18.04195046,2.454832346
,,,,,,,241,1.76,10.36,3.9,12.93778462,2.972432775,9.702272297,15.17949721,16.7940153,18.72853366,3.16287175,19.13794269
,,,,,,,242,1.29,7.6,2.86,19.86631203,15.266263,22.2178621,9.864829443,21.64172858,18.94000729,16.11872507,11.01573782
,,,,,,,243,1.82,10.71,4.03,12.89027207,15.70699775,19.95876983,22.27726118,7.699709145,15.26648045,13.14387295,4.030961435
,,,,,,,244,4.23,24.87,9.36,14.83771838,5.62808886,13.83090592,7.373367588,0.65278507,22.32697809,11.18006372,15.42251504
,,,,,,,245,9.1,53.54,20.16,16.82039307,21.72150598,17.14662428,22.47547987,10.9419919,19.67970753,3.249294817,21.37303858
,,,,,,,246,14.62,86,32.39,11.91276227,11.71736392,7.963577209,7.39744336,17.46972253,15.34305556,2.220594317,20.89264674
,,,,,,,247,18.08,106.38,40.06,15.25643563,4.194555914,7.680790246,18.4042741,22.18125363,14.35281052,3.346298422,2.673090238
,,,,,,,248,20.72,121.92,45.91,0.694964959,0.28211152,17.33783799,22.43670892,18.9106004,22.81900113,21.39790847,10.41977022
,,,,,,,249,21.84,128.48,48.39,3.131888854,8.58961622,2.091626083,19.47520813,22.97964373,8.507709715,3.817717281,3.83063629
,,,,,,,250,20.9,122.96,46.3,5.566764289,13.58960875,2.736280176,13.21921937,19.71654833,10.43365626,0.148578249,18.7012628
,,,,,,,251,20.78,122.27,46.04,19.11036912,12.87149364,3.848475546,6.121451938,12.70302533,7.495554174,16.87995534,13.85538424
,,,,,,,252,21.54,126.76,47.74,7.15177738,8.667344193,2.67260579,15.44619632,22.34869331,7.654351152,4.437359878,19.99027684
,,,,,,,253,22.89,134.7,50.73,4.046732275,7.55628317,5.378495471,13.16793105,5.814502422,21.22099102,14.83228069,20.75779203
,,,,,,,254,23.77,139.88,52.68,4.439098081,4.056519805,17.72370299,22.67403401,19.69690747,2.373725215,0.300100189,1.08973256
,,,,,,,255,25.71,151.28,56.97,21.15768998,16.88441515,2.373167837,7.467423991,18.09378648,15.16891544,3.860956955,19.2369678
,,,,,,,256,27.3,160.61,60.48,11.3090316,10.54733857,20.50388417,5.353211687,2.733495893,21.09021434,0.318024297,8.963603921
,,,,,,,257,26.53,156.12,58.79,3.27088074,20.15016756,10.27489795,6.529343972,2.58478075,16.15844633,9.632672153,19.77898189
,,,,,,,258,24.95,146.79,55.28,10.98980498,10.73363508,21.09288411,3.42920321,22.11986792,0.048491679,14.04832412,11.12699538
,,,,,,,259,20.54,120.89,45.52,9.952520324,9.63092964,18.53625562,17.06247076,4.877622513,1.132314085,5.851804502,10.2569307
,,,,,,,260,15.09,88.76,33.43,15.62334745,9.174637634,17.2372404,15.98056972,17.41786031,10.02253882,20.87223058,22.11318364
,,,,,,,261,10.92,64.24,24.19,8.232177175,4.383475494,4.459613818,20.54481417,21.26847123,12.6844974,0.583104383,6.563355131
,,,,,,,262,8.22,48.35,18.21,11.05086902,22.75596708,1.783917434,5.75618923,7.748208735,9.488032176,16.10857197,7.067898472
,,,,,,,263,4.87,28.67,10.8,22.95282246,22.03620995,22.12195149,5.180919375,15.19453981,9.648184664,13.61389921,0.959347456
,,,,,,,264,2.76,16.23,6.11,11.13442052,11.13922149,14.87046728,22.27359045,3.393190746,17.75596182,14.62971072,5.057238066
,,,,,,,265,1.86,10.95,4.12,16.99604889,9.469307833,14.39031771,13.97543917,11.4010774,1.407527196,8.241290123,16.40114962
,,,,,,,266,1.36,8.03,3.02,15.87781988,5.057113707,10.07917371,2.66000773,15.50101277,18.95125953,0.04136795,20.5144445
,,,,,,,267,1.92,11.31,4.26,21.71840567,16.12924317,11.1725396,5.48199848,20.57774874,4.666215873,8.894486794,3.679639118
,,,,,,,268,4.46,26.27,9.89,3.514449888,4.427292663,17.6938612,15.77064873,3.431132802,12.44903092,22.20796827,17.73479196
,,,,,,,269,9.61,56.55,21.3,22.62573538,10.34830884,4.149292213,12.04261327,10.58820179,21.86194675,1.866868884,5.660513627
,,,,,,,270,15.44,90.85,34.21,22.68449039,21.54652638,15.8736711,8.576108449,8.035070304,22.17360335,7.659597614,10.94272271
,,,,,,,271,19.1,112.37,42.32,17.71364934,8.931082813,2.126730862,22.15748532,5.722009672,2.067336728,7.495374797,10.44961192
,,,,,,,272,21.89,128.79,48.5,15.08173887,8.722853631,2.94798048,21.58579145,6.229663568,22.42775352,7.086966488,11.45121223
,,,,,,,273,23.07,135.72,51.11,3.506651149,13.98927184,8.925873841,6.510376746,21.36580883,14.10069443,3.314881877,10.39471046
,,,,,,,274,22.07,129.89,48.91,2.365135849,19.43938277,14.06040117,10.50101808,17.17112625,12.71352296,0.014146035,10.91498727
,,,,,,,275,21.95,129.16,48.64,1.200118741,12.12124423,1.247547537,8.868143901,7.036608326,19.20579173,20.37235275,19.1713841
,,,,,,,276,22.76,133.9,50.42,13.17266623,1.477397784,22.02587741,22.5194294,22.61270243,0.053720099,4.706970305,13.53768097
,,,,,,,277,24.18,142.29,53.58,1.992417221,11.10749678,22.78940616,20.08154108,1.786180216,7.158293282,3.75925739,0.282004449
,,,,,,,278,25.11,147.76,55.65,21.33549792,4.25606441,6.472586589,5.221141585,16.24543241,12.23462663,13.48573417,16.26839236
,,,,,,,279,27.16,159.8,60.18,10.15629548,8.656906257,3.538969241,15.75674751,13.87998982,9.703691267,13.10629579,7.884022695
,,,,,,,280,28.83,169.65,63.89,20.30112411,9.010919171,13.87717556,13.67537031,17.40069454,6.789364677,22.05981368,14.27910272
,,,,,,,281,28.03,164.91,62.1,20.62203945,8.529942254,20.16469122,1.029576099,21.06452705,22.33889223,1.793316172,1.16405294
,,,,,,,282,26.35,155.06,58.39,15.28820613,13.08211799,8.284697882,3.501473561,7.912619874,16.68804297,1.367294504,1.107660851
,,,,,,,283,21.7,127.7,48.09,10.3582701,12.33158256,22.84866188,22.81400644,7.553019299,1.743633142,8.242211887,13.3790949
,,,,,,,284,15.94,93.77,35.31,16.34680554,21.78736648,16.2207901,9.842810417,16.67936792,3.135843008,9.811949451,11.16105569
,,,,,,,285,11.53,67.86,25.56,5.239733143,6.031786198,15.6780541,13.61156021,0.720480814,14.07896863,9.121023794,14.52949833
,,,,,,,286,8.68,51.08,19.24,10.63436016,18.56155268,12.31974392,7.409865241,0.649929428,13.59212083,6.494649102,15.53338926
,,,,,,,287,5.15,30.28,11.4,5.535373286,5.328318817,5.755078166,7.552988973,8.482191344,10.77281377,22.02299037,12.74282517
,,,,,,,288,2.91,17.15,6.46,16.50799825,17.79076635,6.856918285,6.064652801,21.06873192,12.80975444,18.01126323,16.56390005
,,,,,,,289,2.86,16.85,6.35,9.178150078,10.62299288,16.05844074,19.7978314,20.15942737,11.62192854,3.322549776,14.97152934
,,,,,,,290,2.02,11.89,4.48,14.47056361,11.50667383,12.9603915,9.263851481,19.71708048,22.82645693,0.31822644,8.297992103
,,,,,,,291,1.96,11.51,4.34,3.366644641,12.61730307,12.45061074,2.063390855,10.3579711,0.03546181,14.01463482,4.266726598
,,,,,,,292,2.74,16.15,6.08,17.65081035,12.17550162,8.264887899,5.476145676,21.86540893,6.245274208,8.930588983,9.67427313
,,,,,,,293,5.09,29.95,11.28,18.19680656,11.82724887,20.34700863,19.32181124,12.39525127,21.73664401,13.28898053,7.573215368
,,,,,,,294,8.36,49.18,18.52,1.326512636,9.516676903,16.95536965,19.11160327,16.78613857,13.41037947,6.408041806,22.67573076
,,,,,,,295,12.69,74.67,28.12,6.799463126,15.04017688,20.25941329,1.484149755,4.168599392,18.4613608,7.783193628,16.30301844
,,,,,,,296,17.24,101.41,38.19,8.031042429,19.79716871,1.194016045,6.300645232,16.59777414,17.60151445,16.78573657,16.28085098
,,,,,,,297,21.85,128.57,48.42,2.89653581,8.274298856,11.47943799,5.904870541,10.78101205,15.53408521,12.77866572,3.638991809
,,,,,,,298,24.2,142.38,53.62,19.88168888,16.31871758,6.898846522,7.761424178,16.85115621,2.742374516,21.68373968,17.98981056
,,,,,,,299,24.98,147.01,55.36,3.59892331,16.9524991,3.03035196,0.696377921,0.868201625,22.8880459,15.48962346,8.295690353
,,,,,,,300,26.13,153.73,57.89,18.27496166,20.21255232,19.32878917,17.73631062,20.62284727,20.4535569,22.63773419,21.2140048
,,,,,,,301,27.76,163.36,61.52,20.68494201,9.142305923,19.10853273,17.6165197,11.3542035,5.744132005,2.329555865,20.64468863
,,,,,,,302,28.98,170.5,64.21,7.763373775,14.78160705,17.10004219,8.899401084,13.9383606,11.64493189,15.04725697,6.496298833
,,,,,,,303,30.4,178.88,67.36,9.398214402,12.5377581,8.310129746,17.48549808,18.24997153,2.255530397,11.34256223,9.407460426
,,,,,,,304,31.19,183.51,69.11,5.988911779,18.90754706,20.59685735,12.49238283,18.96671222,3.329525,21.61677491,10.08759299
,,,,,,,305,29.64,174.38,65.67,3.259444834,18.64832627,15.90245326,14.34479819,10.69285434,9.749008141,6.613485026,14.26569924
,,,,,,,306,26.81,157.73,59.4,19.22812108,10.74835352,16.73971872,20.45733687,17.33996243,15.32376117,6.631957052,1.941960287
,,,,,,,307,22.28,131.07,49.36,15.79609879,18.50159638,8.604258199,13.81315222,1.67712683,0.564788731,21.09930617,12.33844986
,,,,,,,308,17.32,101.91,38.38,0.365809994,6.681030575,14.21586443,13.45262594,8.673541473,3.955073125,7.183096974,21.23964877
,,,,,,,309,13.22,77.76,29.28,18.89223623,18.38534118,3.384083068,15.8449439,3.217911516,18.97935805,14.59600015,22.60261985
,,,,,,,310,10.32,60.7,22.86,16.56164455,0.748279544,14.87107693,4.782898227,4.544372401,11.66446119,15.41703101,22.46245506
,,,,,,,311,7.2,42.38,15.96,8.62207046,22.81755548,12.24419987,2.642357424,13.54577191,20.90802106,10.386302,0.652971219
,,,,,,,312,4.66,27.41,10.32,2.949764194,18.86838567,21.18670756,1.23308136,10.65747929,15.72265957,4.287900546,11.54020221
,,,,,,,313,2.88,16.96,6.39,2.30959594,20.33546231,6.360467318,11.94919029,7.876250468,17.07828648,10.05281087,10.61935937
,,,,,,,314,3.71,21.82,8.22,22.29940681,0.881146562,15.14632053,8.185743681,6.642432291,10.17919103,6.878211541,11.04866238
,,,,,,,315,1.36,7.99,3.01,9.430926484,7.223666289,4.335021592,4.149464866,0.472095604,15.90801034,0.412502956,22.23627892
,,,,,,,316,2.12,12.48,4.7,21.8802535,7.462407821,20.95906998,8.927048643,13.84756137,21.25533768,3.474293434,9.505397603
,,,,,,,317,3.96,23.31,8.78,9.973532243,19.83060046,7.868830094,10.87072816,11.19317103,22.03008864,5.604617429,6.736605396
,,,,,,,318,6.5,38.25,14.4,22.78048548,22.62730534,9.197626426,4.95189227,22.33103023,3.317652002,17.64528488,7.235986917
,,,,,,,319,9.93,58.42,22,19.23149875,14.01318905,4.264663257,12.42891106,13.5579905,21.65072709,14.48007825,21.22981763
,,,,,,,320,14.06,82.7,31.15,15.73403306,20.68806032,19.17812774,10.4307213,13.17568088,12.36279388,0.125213993,14.76108044
,,,,,,,321,18.37,108.1,40.71,16.93381871,18.55017513,7.316430765,13.59848959,6.865430278,4.659790559,11.52130344,13.1563341
,,,,,,,322,23.64,139.11,52.39,16.86256532,4.060053019,19.90645305,8.400809533,8.907990855,10.49537844,17.13024088,0.112195608
,,,,,,,323,27.01,158.91,59.84,1.265805435,14.40186107,15.85215708,5.01259386,7.614569655,11.56069597,21.98675385,17.62852709
,,,,,,,324,27.7,163.02,61.39,15.48329493,17.21800765,12.35157196,4.43005462,20.06482237,19.26902982,0.295787464,11.58522919
,,,,,,,325,27.58,162.27,61.11,18.92938599,10.32601878,18.59871966,13.40350983,12.59258489,3.595520174,6.000726973,11.96950962
,,,,,,,326,26.75,157.41,59.28,2.520174185,9.721716887,2.471478422,6.364081375,4.23209057,16.8088773,19.71399266,0.720102971
,,,,,,,327,26.18,154.05,58.01,9.552429765,6.149348373,12.13103032,19.19711346,20.77992055,1.550445182,16.1106023,15.97817768
,,,,,,,328,25.04,147.33,55.48,1.346191502,13.38361497,9.699591397,22.96941141,21.33552289,1.351930166,0.892111142,3.44714791
,,,,,,,329,23.83,140.23,52.81,7.599634123,8.188974044,3.219687622,22.45886497,18.80843572,16.00031159,6.867862575,10.48633119
,,,,,,,330,21.36,125.66,47.32,15.38487228,14.8034216,2.865387496,1.888236129,21.2225163,16.88724417,11.01011039,1.635088313
,,,,,,,331,18.37,108.1,40.71,3.811056291,19.94263008,0.452319056,6.530269208,14.487196,2.710325235,6.626821617,18.32625268
,,,,,,,332,14.69,86.44,32.55,18.48139515,17.16266667,12.72480258,22.24334357,8.811975414,4.251522943,18.9398232,11.89226973
,,,,,,,333,11.71,68.88,25.94,11.54786509,16.6928521,20.34006695,18.42036588,15.22169464,20.91917357,9.661423542,13.9270782
,,,,,,,334,9.1,53.57,20.17,15.82383417,7.764547932,18.14071164,12.09295719,0.76226159,15.25502496,2.710965994,8.337108025
,,,,,,,335,6.56,38.62,14.55,18.70855094,19.69761919,19.72022342,18.99987455,16.98423097,10.72276492,19.31802217,7.740532329
,,,,,,,336,4.47,26.3,9.9,21.17030856,8.029781586,1.471181895,19.75113998,0.052019028,9.355396669,15.33944735,12.55156099
,,,,,,,337,1.62,9.51,3.58,19.15728494,22.20768903,6.608312499,14.93101978,15.79318693,12.18282661,11.15079788,0.557060236
,,,,,,,338,1.22,7.17,2.7,16.07519902,3.256808908,10.37946247,18.9716771,22.13442105,6.972304406,21.81358503,2.953593221
,,,,,,,339,1.75,10.29,3.88,21.62746276,13.79370102,14.5696687,2.365739525,6.186609733,6.679207693,1.205097703,4.612267691
,,,,,,,340,4,23.55,8.87,3.946796655,9.217591219,8.55709979,10.16032192,14.92325739,16.22047754,1.972820461,8.519425909
,,,,,,,341,8.24,48.5,18.27,14.48438586,19.18434778,3.440822879,22.42818466,16.44396997,18.72925901,1.415111165,5.450738921
,,,,,,,342,13.41,78.92,29.72,16.80486059,15.24969338,4.750115291,21.81152692,18.46569593,15.60694142,3.562379498,19.21722771
,,,,,,,343,16.79,98.8,37.21,2.483247655,12.17228968,15.19699919,0.845108919,14.50390277,20.55998894,18.52701942,2.338080377
,,,,,,,344,19.24,113.23,42.64,7.448172287,1.932380798,10.57491891,9.885492781,6.277357862,14.82662638,9.251524452,17.82216221
,,,,,,,345,20.24,119.08,44.84,3.259252788,4.374236229,18.75601308,9.757412562,2.23451295,7.111128427,18.63871918,10.51844363
,,,,,,,346,21.43,126.1,47.49,15.9153237,15.05887011,8.229837578,9.012751971,14.48371542,14.05612676,6.291406224,16.39267757
,,,,,,,347,25.41,149.49,56.3,10.48018054,17.55676397,0.203309809,6.181992478,17.97615399,1.511668464,7.507671579,2.231942824
,,,,,,,348,27.06,159.24,59.97,3.797810703,15.12436542,4.160366445,9.037802013,21.52024662,1.834638168,0.914202116,9.721771148
,,,,,,,349,27.86,163.92,61.73,17.79279314,19.03932196,12.54500296,14.41379316,4.061401549,3.018568658,3.225667195,7.93744091
,,,,,,,350,27.33,160.8,60.55,22.41419742,22.74019714,12.34099137,19.31786533,12.8641921,6.73995243,21.73538417,9.700663526
,,,,,,,351,27.06,159.24,59.97,20.45365194,17.57338949,17.82261818,1.812303988,18.79487728,11.99002339,3.217530414,5.605692804
,,,,,,,352,25.94,152.61,57.47,0.596107847,7.76227251,1.785738436,1.087476091,1.071824823,17.03301555,0.898127172,2.252730991
,,,,,,,353,24.61,144.81,54.53,0.785191964,13.99090199,1.343188946,3.968463105,21.19274011,14.93860846,7.185499008,6.940333372
,,,,,,,354,21.76,128.04,48.22,5.326307286,2.119389716,7.599802206,1.130472988,7.986526736,0.800627962,0.664320154,0.931422179
,,,,,,,355,18.12,106.6,40.14,14.66078908,13.61260912,4.132184195,1.39283495,16.73358646,10.94345323,21.73840197,10.07463516
,,,,,,,356,13.81,81.26,30.6,3.082387279,22.55384987,10.65909578,15.96294545,14.51289886,13.71562163,21.84816913,0.184810729
,,,,,,,357,10.5,61.76,23.26,15.03903745,18.74366119,22.39200017,1.358039185,13.11784319,17.15803283,2.585699207,19.60219147
,,,,,,,358,7.32,43.05,16.21,9.153127536,1.360329004,18.76059622,16.18331583,1.62093759,5.946056044,8.793493509,15.92354073
,,,,,,,359,4.53,26.67,10.04,6.374576132,18.16619143,21.69358574,4.26434152,11.50251947,14.74162339,21.98841383,17.61960671
,,,,,,,360,2.68,15.75,5.93,19.91768047,2.754893756,2.114426016,20.17437533,22.83773057,19.62682874,9.953644722,19.76151215
,,,,,,,361,2.49,14.67,5.53,1.919358096,18.13784775,22.93323142,13.1572915,4.12828466,15.46311527,22.58412748,4.850967673
,,,,,,,362,1.8,10.6,3.99,10.00304181,7.614170487,16.15011042,14.7683012,7.770897067,7.460724199,21.51100411,0.212636054
