Time_Index,CT_NG,ME_NG,MA_NG,CT_NG_CCS_90pct,ME_NG_CCS_90pct,MA_NG_CCS_90pct,None,MA_NG_CCS
767,3,3,3,3,3,3,0,3
768,3,3,3,3,3,3,0,3
769,3,3,3,3,3,3,0,3
770,3,3,3,3,3,3,0,3
771,3,3,3,3,3,3,0,3
772,3,3,3,3,3,3,0,3
773,3,3,3,3,3,3,0,3
774,3,3,3,3,3,3,0,3
775,3,3,3,3,3,3,0,3
776,3,3,3,3,3,3,0,3
777,3,3,3,3,3,3,0,3
778,3,3,3,3,3,3,0,3
779,3,3,3,3,3,3,0,3
780,3,3,3,3,3,3,0,3
781,3,3,3,3,3,3,0,3
782,3,3,3,3,3,3,0,3
783,3,3,3,3,3,3,0,3
784,3,3,3,3,3,3,0,3
785,3,3,3,3,3,3,0,3
786,3,3,3,3,3,3,0,3
787,3,3,3,3,3,3,0,3
788,3,3,3,3,3,3,0,3
789,3,3,3,3,3,3,0,3
790,3,3,3,3,3,3,0,3
791,3,3,3,3,3,3,0,3
792,3,3,3,3,3,3,0,3
793,3,3,3,3,3,3,0,3
794,3,3,3,3,3,3,0,3
795,3,3,3,3,3,3,0,3
796,3,3,3,3,3,3,0,3
797,3,3,3,3,3,3,0,3
798,3,3,3,3,3,3,0,3
799,3,3,3,3,3,3,0,3
800,3,3,3,3,3,3,0,3
801,3,3,3,3,3,3,0,3
802,3,3,3,3,3,3,0,3
803,3,3,3,3,3,3,0,3
804,3,3,3,3,3,3,0,3
805,3,3,3,3,3,3,0,3
806,3,3,3,3,3,3,0,3
807,3,3,3,3,3,3,0,3
808,3,3,3,3,3,3,0,3
809,3,3,3,3,3,3,0,3
810,3,3,3,3,3,3,0,3
811,3,3,3,3,3,3,0,3
812,3,3,3,3,3,3,0,3
813,3,3,3,3,3,3,0,3
814,3,3,3,3,3,3,0,3
815,3,3,3,3,3,3,0,3
816,3,3,3,3,3,3,0,3
817,3,3,3,3,3,3,0,3
818,3,3,3,3,3,3,0,3
819,3,3,3,3,3,3,0,3
820,3,3,3,3,3,3,0,3
821,3,3,3,3,3,3,0,3
822,3,3,3,3,3,3,0,3
823,3,3,3,3,3,3,0,3
824,3,3,3,3,3,3,0,3
825,3,3,3,3,3,3,0,3
826,3,3,3,3,3,3,0,3
827,3,3,3,3,3,3,0,3
828,3,3,3,3,3,3,0,3
829,3,3,3,3,3,3,0,3
830,3,3,3,3,3,3,0,3
831,3,3,3,3,3,3,0,3
832,3,3,3,3,3,3,0,3
833,3,3,3,3,3,3,0,3
834,3,3,3,3,3,3,0,3
835,3,3,3,3,3,3,0,3
836,3,3,3,3,3,3,0,3
837,3,3,3,3,3,3,0,3
838,3,3,3,3,3,3,0,3
839,3,3,3,3,3,3,0,3
840,3,3,3,3,3,3,0,3
841,3,3,3,3,3,3,0,3
842,3,3,3,3,3,3,0,3
843,3,3,3,3,3,3,0,3
844,3,3,3,3,3,3,0,3
845,3,3,3,3,3,3,0,3
846,3,3,3,3,3,3,0,3
847,3,3,3,3,3,3,0,3
848,3,3,3,3,3,3,0,3
849,3,3,3,3,3,3,0,3
850,3,3,3,3,3,3,0,3
851,3,3,3,3,3,3,0,3
852,3,3,3,3,3,3,0,3
853,3,3,3,3,3,3,0,3
854,3,3,3,3,3,3,0,3
855,3,3,3,3,3,3,0,3
856,3,3,3,3,3,3,0,3
857,3,3,3,3,3,3,0,3
858,3,3,3,3,3,3,0,3
859,3,3,3,3,3,3,0,3
860,3,3,3,3,3,3,0,3
861,3,3,3,3,3,3,0,3
862,3,3,3,3,3,3,0,3
863,3,3,3,3,3,3,0,3
864,3,3,3,3,3,3,0,3
865,3,3,3,3,3,3,0,3
866,3,3,3,3,3,3,0,3
867,3,3,3,3,3,3,0,3
868,3,3,3,3,3,3,0,3
869,3,3,3,3,3,3,0,3
870,3,3,3,3,3,3,0,3
871,3,3,3,3,3,3,0,3
872,3,3,3,3,3,3,0,3
873,3,3,3,3,3,3,0,3
874,3,3,3,3,3,3,0,3
875,3,3,3,3,3,3,0,3
876,3,3,3,3,3,3,0,3
877,3,3,3,3,3,3,0,3
878,3,3,3,3,3,3,0,3
879,3,3,3,3,3,3,0,3
880,3,3,3,3,3,3,0,3
881,3,3,3,3,3,3,0,3
882,3,3,3,3,3,3,0,3
883,3,3,3,3,3,3,0,3
884,3,3,3,3,3,3,0,3
885,3,3,3,3,3,3,0,3
886,3,3,3,3,3,3,0,3
887,3,3,3,3,3,3,0,3
888,3,3,3,3,3,3,0,3
889,3,3,3,3,3,3,0,3
890,3,3,3,3,3,3,0,3
891,3,3,3,3,3,3,0,3
892,3,3,3,3,3,3,0,3
893,3,3,3,3,3,3,0,3
894,3,3,3,3,3,3,0,3
895,3,3,3,3,3,3,0,3
896,3,3,3,3,3,3,0,3
897,3,3,3,3,3,3,0,3
898,3,3,3,3,3,3,0,3
899,3,3,3,3,3,3,0,3
900,3,3,3,3,3,3,0,3
901,3,3,3,3,3,3,0,3
902,3,3,3,3,3,3,0,3
903,3,3,3,3,3,3,0,3
904,3,3,3,3,3,3,0,3
905,3,3,3,3,3,3,0,3
906,3,3,3,3,3,3,0,3
907,3,3,3,3,3,3,0,3
908,3,3,3,3,3,3,0,3
909,3,3,3,3,3,3,0,3
910,3,3,3,3,3,3,0,3
911,3,3,3,3,3,3,0,3
912,3,3,3,3,3,3,0,3
913,3,3,3,3,3,3,0,3
914,3,3,3,3,3,3,0,3
915,3,3,3,3,3,3,0,3
916,3,3,3,3,3,3,0,3
917,3,3,3,3,3,3,0,3
918,3,3,3,3,3,3,0,3
919,3,3,3,3,3,3,0,3
920,3,3,3,3,3,3,0,3
921,3,3,3,3,3,3,0,3
922,3,3,3,3,3,3,0,3
923,3,3,3,3,3,3,0,3
924,3,3,3,3,3,3,0,3
925,3,3,3,3,3,3,0,3
926,3,3,3,3,3,3,0,3
927,3,3,3,3,3,3,0,3
928,3,3,3,3,3,3,0,3
929,3,3,3,3,3,3,0,3
930,3,3,3,3,3,3,0,3
931,3,3,3,3,3,3,0,3
932,3,3,3,3,3,3,0,3
933,3,3,3,3,3,3,0,3
934,3,3,3,3,3,3,0,3
935,3,3,3,3,3,3,0,3
936,3,3,3,3,3,3,0,3
937,3,3,3,3,3,3,0,3
938,3,3,3,3,3,3,0,3
939,3,3,3,3,3,3,0,3
940,3,3,3,3,3,3,0,3
941,3,3,3,3,3,3,0,3
942,3,3,3,3,3,3,0,3
943,3,3,3,3,3,3,0,3
944,3,3,3,3,3,3,0,3
945,3,3,3,3,3,3,0,3
946,3,3,3,3,3,3,0,3
947,3,3,3,3,3,3,0,3
948,3,3,3,3,3,3,0,3
949,3,3,3,3,3,3,0,3
950,3,3,3,3,3,3,0,3
951,3,3,3,3,3,3,0,3
952,3,3,3,3,3,3,0,3
953,3,3,3,3,3,3,0,3
954,3,3,3,3,3,3,0,3
955,3,3,3,3,3,3,0,3
956,3,3,3,3,3,3,0,3
957,3,3,3,3,3,3,0,3
958,3,3,3,3,3,3,0,3
959,3,3,3,3,3,3,0,3
960,3,3,3,3,3,3,0,3
961,3,3,3,3,3,3,0,3
962,3,3,3,3,3,3,0,3
963,3,3,3,3,3,3,0,3
964,3,3,3,3,3,3,0,3
965,3,3,3,3,3,3,0,3
966,3,3,3,3,3,3,0,3
967,3,3,3,3,3,3,0,3
968,3,3,3,3,3,3,0,3
969,3,3,3,3,3,3,0,3
970,3,3,3,3,3,3,0,3
971,3,3,3,3,3,3,0,3
972,3,3,3,3,3,3,0,3
973,3,3,3,3,3,3,0,3
974,3,3,3,3,3,3,0,3
975,3,3,3,3,3,3,0,3
976,3,3,3,3,3,3,0,3
977,3,3,3,3,3,3,0,3
978,3,3,3,3,3,3,0,3
979,3,3,3,3,3,3,0,3
980,3,3,3,3,3,3,0,3
981,3,3,3,3,3,3,0,3
982,3,3,3,3,3,3,0,3
983,3,3,3,3,3,3,0,3
984,3,3,3,3,3,3,0,3
985,3,3,3,3,3,3,0,3
986,3,3,3,3,3,3,0,3
987,3,3,3,3,3,3,0,3
988,3,3,3,3,3,3,0,3
989,3,3,3,3,3,3,0,3
990,3,3,3,3,3,3,0,3
991,3,3,3,3,3,3,0,3
992,3,3,3,3,3,3,0,3
993,3,3,3,3,3,3,0,3
994,3,3,3,3,3,3,0,3
995,3,3,3,3,3,3,0,3
996,3,3,3,3,3,3,0,3
997,3,3,3,3,3,3,0,3
998,3,3,3,3,3,3,0,3
999,3,3,3,3,3,3,0,3
1000,3,3,3,3,3,3,0,3
1001,3,3,3,3,3,3,0,3
1002,3,3,3,3,3,3,0,3
1003,3,3,3,3,3,3,0,3
1004,3,3,3,3,3,3,0,3
1005,3,3,3,3,3,3,0,3
1006,3,3,3,3,3,3,0,3
1007,3,3,3,3,3,3,0,3
1008,3,3,3,3,3,3,0,3
1009,3,3,3,3,3,3,0,3
1010,3,3,3,3,3,3,0,3
1011,3,3,3,3,3,3,0,3
1012,3,3,3,3,3,3,0,3
1013,3,3,3,3,3,3,0,3
1014,3,3,3,3,3,3,0,3
1015,3,3,3,3,3,3,0,3
1016,3,3,3,3,3,3,0,3
1017,3,3,3,3,3,3,0,3
1018,3,3,3,3,3,3,0,3
1019,3,3,3,3,3,3,0,3
1020,3,3,3,3,3,3,0,3
1021,3,3,3,3,3,3,0,3
1022,3,3,3,3,3,3,0,3
1023,3,3,3,3,3,3,0,3
1024,3,3,3,3,3,3,0,3
1025,3,3,3,3,3,3,0,3
1026,3,3,3,3,3,3,0,3
1027,3,3,3,3,3,3,0,3
1028,3,3,3,3,3,3,0,3
1029,3,3,3,3,3,3,0,3
1030,3,3,3,3,3,3,0,3
1031,3,3,3,3,3,3,0,3
1032,3,3,3,3,3,3,0,3
1033,3,3,3,3,3,3,0,3
1034,3,3,3,3,3,3,0,3
1035,3,3,3,3,3,3,0,3
1036,3,3,3,3,3,3,0,3
1037,3,3,3,3,3,3,0,3
1038,3,3,3,3,3,3,0,3
1039,3,3,3,3,3,3,0,3
1040,3,3,3,3,3,3,0,3
1041,3,3,3,3,3,3,0,3
1042,3,3,3,3,3,3,0,3
1043,3,3,3,3,3,3,0,3
1044,3,3,3,3,3,3,0,3
1045,3,3,3,3,3,3,0,3
1046,3,3,3,3,3,3,0,3
1047,3,3,3,3,3,3,0,3
1048,3,3,3,3,3,3,0,3
1049,3,3,3,3,3,3,0,3
1050,3,3,3,3,3,3,0,3
1051,3,3,3,3,3,3,0,3
1052,3,3,3,3,3,3,0,3
1053,3,3,3,3,3,3,0,3
1054,3,3,3,3,3,3,0,3
1055,3,3,3,3,3,3,0,3
1056,3,3,3,3,3,3,0,3
1057,3,3,3,3,3,3,0,3
1058,3,3,3,3,3,3,0,3
1059,3,3,3,3,3,3,0,3
1060,3,3,3,3,3,3,0,3
1061,3,3,3,3,3,3,0,3
1062,3,3,3,3,3,3,0,3
1063,3,3,3,3,3,3,0,3
1064,3,3,3,3,3,3,0,3
1065,3,3,3,3,3,3,0,3
1066,3,3,3,3,3,3,0,3
1067,3,3,3,3,3,3,0,3
1068,3,3,3,3,3,3,0,3
1069,3,3,3,3,3,3,0,3
1070,3,3,3,3,3,3,0,3
1071,3,3,3,3,3,3,0,3
1072,3,3,3,3,3,3,0,3
1073,3,3,3,3,3,3,0,3
1074,3,3,3,3,3,3,0,3
1075,3,3,3,3,3,3,0,3
1076,3,3,3,3,3,3,0,3
1077,3,3,3,3,3,3,0,3
1078,3,3,3,3,3,3,0,3
1079,3,3,3,3,3,3,0,3
1080,3,3,3,3,3,3,0,3
1081,3,3,3,3,3,3,0,3
1082,3,3,3,3,3,3,0,3
1083,3,3,3,3,3,3,0,3
1084,3,3,3,3,3,3,0,3
1085,3,3,3,3,3,3,0,3
1086,3,3,3,3,3,3,0,3
1087,3,3,3,3,3,3,0,3
1088,3,3,3,3,3,3,0,3
1089,3,3,3,3,3,3,0,3
1090,3,3,3,3,3,3,0,3
1091,3,3,3,3,3,3,0,3
1092,3,3,3,3,3,3,0,3
1093,3,3,3,3,3,3,0,3
1094,3,3,3,3,3,3,0,3
1095,3,3,3,3,3,3,0,3
1096,3,3,3,3,3,3,0,3
1097,3,3,3,3,3,3,0,3
1098,3,3,3,3,3,3,0,3
1099,3,3,3,3,3,3,0,3
1100,3,3,3,3,3,3,0,3
1101,3,3,3,3,3,3,0,3
1102,3,3,3,3,3,3,0,3
1103,3,3,3,3,3,3,0,3
1104,3,3,3,3,3,3,0,3
1105,3,3,3,3,3,3,0,3
1106,3,3,3,3,3,3,0,3
1107,3,3,3,3,3,3,0,3
1108,3,3,3,3,3,3,0,3
1109,3,3,3,3,3,3,0,3
1110,3,3,3,3,3,3,0,3
1111,3,3,3,3,3,3,0,3
1112,3,3,3,3,3,3,0,3
1113,3,3,3,3,3,3,0,3
1114,3,3,3,3,3,3,0,3
1115,3,3,3,3,3,3,0,3
1116,3,3,3,3,3,3,0,3
1117,3,3,3,3,3,3,0,3
1118,3,3,3,3,3,3,0,3
1119,3,3,3,3,3,3,0,3
1120,3,3,3,3,3,3,0,3
1121,3,3,3,3,3,3,0,3
1122,3,3,3,3,3,3,0,3
1123,3,3,3,3,3,3,0,3
1124,3,3,3,3,3,3,0,3
1125,3,3,3,3,3,3,0,3
1126,3,3,3,3,3,3,0,3
1127,3,3,3,3,3,3,0,3
1128,3,3,3,3,3,3,0,3
1129,3,3,3,3,3,3,0,3
1130,3,3,3,3,3,3,0,3
1131,3,3,3,3,3,3,0,3
1132,3,3,3,3,3,3,0,3
1133,3,3,3,3,3,3,0,3
1134,3,3,3,3,3,3,0,3
1135,3,3,3,3,3,3,0,3
1136,3,3,3,3,3,3,0,3
1137,3,3,3,3,3,3,0,3
1138,3,3,3,3,3,3,0,3
1139,3,3,3,3,3,3,0,3
1140,3,3,3,3,3,3,0,3
1141,3,3,3,3,3,3,0,3
1142,3,3,3,3,3,3,0,3
1143,3,3,3,3,3,3,0,3
1144,3,3,3,3,3,3,0,3
1145,3,3,3,3,3,3,0,3
1146,3,3,3,3,3,3,0,3
1147,3,3,3,3,3,3,0,3
1148,3,3,3,3,3,3,0,3
1149,3,3,3,3,3,3,0,3
1150,3,3,3,3,3,3,0,3
1151,3,3,3,3,3,3,0,3
1152,3,3,3,3,3,3,0,3
1153,3,3,3,3,3,3,0,3
1154,3,3,3,3,3,3,0,3
1155,3,3,3,3,3,3,0,3
1156,3,3,3,3,3,3,0,3
1157,3,3,3,3,3,3,0,3
1158,3,3,3,3,3,3,0,3
1159,3,3,3,3,3,3,0,3
1160,3,3,3,3,3,3,0,3
1161,3,3,3,3,3,3,0,3
1162,3,3,3,3,3,3,0,3
1163,3,3,3,3,3,3,0,3
1164,3,3,3,3,3,3,0,3
1165,3,3,3,3,3,3,0,3
1166,3,3,3,3,3,3,0,3
1167,3,3,3,3,3,3,0,3
1168,3,3,3,3,3,3,0,3
1169,3,3,3,3,3,3,0,3
1170,3,3,3,3,3,3,0,3
1171,3,3,3,3,3,3,0,3
1172,3,3,3,3,3,3,0,3
1173,3,3,3,3,3,3,0,3
1174,3,3,3,3,3,3,0,3
1175,3,3,3,3,3,3,0,3
1176,3,3,3,3,3,3,0,3
1177,3,3,3,3,3,3,0,3
1178,3,3,3,3,3,3,0,3
1179,3,3,3,3,3,3,0,3
1180,3,3,3,3,3,3,0,3
1181,3,3,3,3,3,3,0,3
1182,3,3,3,3,3,3,0,3
1183,3,3,3,3,3,3,0,3
1184,3,3,3,3,3,3,0,3
1185,3,3,3,3,3,3,0,3
1186,3,3,3,3,3,3,0,3
1187,3,3,3,3,3,3,0,3
1188,3,3,3,3,3,3,0,3
1189,3,3,3,3,3,3,0,3
1190,3,3,3,3,3,3,0,3
1191,3,3,3,3,3,3,0,3
1192,3,3,3,3,3,3,0,3
1193,3,3,3,3,3,3,0,3
1194,3,3,3,3,3,3,0,3
1195,3,3,3,3,3,3,0,3
1196,3,3,3,3,3,3,0,3
1197,3,3,3,3,3,3,0,3
1198,3,3,3,3,3,3,0,3
1199,3,3,3,3,3,3,0,3
1200,3,3,3,3,3,3,0,3
1201,3,3,3,3,3,3,0,3
1202,3,3,3,3,3,3,0,3
1203,3,3,3,3,3,3,0,3
1204,3,3,3,3,3,3,0,3
1205,3,3,3,3,3,3,0,3
1206,3,3,3,3,3,3,0,3
1207,3,3,3,3,3,3,0,3
1208,3,3,3,3,3,3,0,3
1209,3,3,3,3,3,3,0,3
1210,3,3,3,3,3,3,0,3
1211,3,3,3,3,3,3,0,3
1212,3,3,3,3,3,3,0,3
1213,3,3,3,3,3,3,0,3
1214,3,3,3,3,3,3,0,3
1215,3,3,3,3,3,3,0,3
1216,3,3,3,3,3,3,0,3
1217,3,3,3,3,3,3,0,3
1218,3,3,3,3,3,3,0,3
1219,3,3,3,3,3,3,0,3
1220,3,3,3,3,3,3,0,3
1221,3,3,3,3,3,3,0,3
1222,3,3,3,3,3,3,0,3
1223,3,3,3,3,3,3,0,3
1224,3,3,3,3,3,3,0,3
1225,3,3,3,3,3,3,0,3
1226,3,3,3,3,3,3,0,3
1227,3,3,3,3,3,3,0,3
1228,3,3,3,3,3,3,0,3
1229,3,3,3,3,3,3,0,3
1230,3,3,3,3,3,3,0,3
1231,3,3,3,3,3,3,0,3
1232,3,3,3,3,3,3,0,3
1233,3,3,3,3,3,3,0,3
1234,3,3,3,3,3,3,0,3
1235,3,3,3,3,3,3,0,3
1236,3,3,3,3,3,3,0,3
1237,3,3,3,3,3,3,0,3
1238,3,3,3,3,3,3,0,3
1239,3,3,3,3,3,3,0,3
1240,3,3,3,3,3,3,0,3
1241,3,3,3,3,3,3,0,3
1242,3,3,3,3,3,3,0,3
1243,3,3,3,3,3,3,0,3
1244,3,3,3,3,3,3,0,3
1245,3,3,3,3,3,3,0,3
1246,3,3,3,3,3,3,0,3
1247,3,3,3,3,3,3,0,3
1248,3,3,3,3,3,3,0,3
1249,3,3,3,3,3,3,0,3
1250,3,3,3,3,3,3,0,3
1251,3,3,3,3,3,3,0,3
1252,3,3,3,3,3,3,0,3
1253,3,3,3,3,3,3,0,3
1254,3,3,3,3,3,3,0,3
1255,3,3,3,3,3,3,0,3
1256,3,3,3,3,3,3,0,3
1257,3,3,3,3,3,3,0,3
1258,3,3,3,3,3,3,0,3
1259,3,3,3,3,3,3,0,3
1260,3,3,3,3,3,3,0,3
1261,3,3,3,3,3,3,0,3
1262,3,3,3,3,3,3,0,3
1263,3,3,3,3,3,3,0,3
1264,3,3,3,3,3,3,0,3
1265,3,3,3,3,3,3,0,3
1266,3,3,3,3,3,3,0,3
1267,3,3,3,3,3,3,0,3
1268,3,3,3,3,3,3,0,3
1269,3,3,3,3,3,3,0,3
1270,3,3,3,3,3,3,0,3
1271,3,3,3,3,3,3,0,3
1272,3,3,3,3,3,3,0,3
1273,3,3,3,3,3,3,0,3
1274,3,3,3,3,3,3,0,3
1275,3,3,3,3,3,3,0,3
1276,3,3,3,3,3,3,0,3
1277,3,3,3,3,3,3,0,3
1278,3,3,3,3,3,3,0,3
1279,3,3,3,3,3,3,0,3
1280,3,3,3,3,3,3,0,3
1281,3,3,3,3,3,3,0,3
1282,3,3,3,3,3,3,0,3
1283,3,3,3,3,3,3,0,3
1284,3,3,3,3,3,3,0,3
1285,3,3,3,3,3,3,0,3
1286,3,3,3,3,3,3,0,3
1287,3,3,3,3,3,3,0,3
1288,3,3,3,3,3,3,0,3
1289,3,3,3,3,3,3,0,3
1290,3,3,3,3,3,3,0,3
1291,3,3,3,3,3,3,0,3
1292,3,3,3,3,3,3,0,3
1293,3,3,3,3,3,3,0,3
1294,3,3,3,3,3,3,0,3
1295,3,3,3,3,3,3,0,3
1296,3,3,3,3,3,3,0,3
1297,3,3,3,3,3,3,0,3
1298,3,3,3,3,3,3,0,3
1299,3,3,3,3,3,3,0,3
1300,3,3,3,3,3,3,0,3
1301,3,3,3,3,3,3,0,3
1302,3,3,3,3,3,3,0,3
1303,3,3,3,3,3,3,0,3
1304,3,3,3,3,3,3,0,3
1305,3,3,3,3,3,3,0,3
1306,3,3,3,3,3,3,0,3
1307,3,3,3,3,3,3,0,3
1308,3,3,3,3,3,3,0,3
1309,3,3,3,3,3,3,0,3
1310,3,3,3,3,3,3,0,3
1311,3,3,3,3,3,3,0,3
1312,3,3,3,3,3,3,0,3
1313,3,3,3,3,3,3,0,3
1314,3,3,3,3,3,3,0,3
1315,3,3,3,3,3,3,0,3
1316,3,3,3,3,3,3,0,3
1317,3,3,3,3,3,3,0,3
1318,3,3,3,3,3,3,0,3
1319,3,3,3,3,3,3,0,3
1320,3,3,3,3,3,3,0,3
1321,3,3,3,3,3,3,0,3
1322,3,3,3,3,3,3,0,3
1323,3,3,3,3,3,3,0,3
1324,3,3,3,3,3,3,0,3
1325,3,3,3,3,3,3,0,3
1326,3,3,3,3,3,3,0,3
1327,3,3,3,3,3,3,0,3
1328,3,3,3,3,3,3,0,3
1329,3,3,3,3,3,3,0,3
1330,3,3,3,3,3,3,0,3
1331,3,3,3,3,3,3,0,3
1332,3,3,3,3,3,3,0,3
1333,3,3,3,3,3,3,0,3
1334,3,3,3,3,3,3,0,3
1335,3,3,3,3,3,3,0,3
1336,3,3,3,3,3,3,0,3
1337,3,3,3,3,3,3,0,3
1338,3,3,3,3,3,3,0,3
1339,3,3,3,3,3,3,0,3
1340,3,3,3,3,3,3,0,3
1341,3,3,3,3,3,3,0,3
1342,3,3,3,3,3,3,0,3
1343,3,3,3,3,3,3,0,3
1344,3,3,3,3,3,3,0,3
1345,3,3,3,3,3,3,0,3
1346,3,3,3,3,3,3,0,3
1347,3,3,3,3,3,3,0,3
1348,3,3,3,3,3,3,0,3
1349,3,3,3,3,3,3,0,3
1350,3,3,3,3,3,3,0,3
1351,3,3,3,3,3,3,0,3
1352,3,3,3,3,3,3,0,3
1353,3,3,3,3,3,3,0,3
1354,3,3,3,3,3,3,0,3
1355,3,3,3,3,3,3,0,3
1356,3,3,3,3,3,3,0,3
1357,3,3,3,3,3,3,0,3
1358,3,3,3,3,3,3,0,3
1359,3,3,3,3,3,3,0,3
1360,3,3,3,3,3,3,0,3
1361,3,3,3,3,3,3,0,3
1362,3,3,3,3,3,3,0,3
1363,3,3,3,3,3,3,0,3
1364,3,3,3,3,3,3,0,3
1365,3,3,3,3,3,3,0,3
1366,3,3,3,3,3,3,0,3
1367,3,3,3,3,3,3,0,3
1368,3,3,3,3,3,3,0,3
1369,3,3,3,3,3,3,0,3
1370,3,3,3,3,3,3,0,3
1371,3,3,3,3,3,3,0,3
1372,3,3,3,3,3,3,0,3
1373,3,3,3,3,3,3,0,3
1374,3,3,3,3,3,3,0,3
1375,3,3,3,3,3,3,0,3
1376,3,3,3,3,3,3,0,3
1377,3,3,3,3,3,3,0,3
1378,3,3,3,3,3,3,0,3
1379,3,3,3,3,3,3,0,3
1380,3,3,3,3,3,3,0,3
1381,3,3,3,3,3,3,0,3
1382,3,3,3,3,3,3,0,3
1383,3,3,3,3,3,3,0,3
1384,3,3,3,3,3,3,0,3
1385,3,3,3,3,3,3,0,3
1386,3,3,3,3,3,3,0,3
1387,3,3,3,3,3,3,0,3
1388,3,3,3,3,3,3,0,3
1389,3,3,3,3,3,3,0,3
1390,3,3,3,3,3,3,0,3
1391,3,3,3,3,3,3,0,3
1392,3,3,3,3,3,3,0,3
1393,3,3,3,3,3,3,0,3
1394,3,3,3,3,3,3,0,3
1395,3,3,3,3,3,3,0,3
1396,3,3,3,3,3,3,0,3
1397,3,3,3,3,3,3,0,3
1398,3,3,3,3,3,3,0,3
1399,3,3,3,3,3,3,0,3
1400,3,3,3,3,3,3,0,3
1401,3,3,3,3,3,3,0,3
1402,3,3,3,3,3,3,0,3
1403,3,3,3,3,3,3,0,3
1404,3,3,3,3,3,3,0,3
1405,3,3,3,3,3,3,0,3
1406,3,3,3,3,3,3,0,3
1407,3,3,3,3,3,3,0,3
1408,3,3,3,3,3,3,0,3
1409,3,3,3,3,3,3,0,3
1410,3,3,3,3,3,3,0,3
1411,3,3,3,3,3,3,0,3
1412,3,3,3,3,3,3,0,3
1413,3,3,3,3,3,3,0,3
1414,3,3,3,3,3,3,0,3
1415,3,3,3,3,3,3,0,3
1416,3,3,3,3,3,3,0,3
1417,3,3,3,3,3,3,0,3
1418,3,3,3,3,3,3,0,3
1419,3,3,3,3,3,3,0,3
1420,3,3,3,3,3,3,0,3
1421,3,3,3,3,3,3,0,3
1422,3,3,3,3,3,3,0,3
1423,3,3,3,3,3,3,0,3
1424,3,3,3,3,3,3,0,3
1425,3,3,3,3,3,3,0,3
1426,3,3,3,3,3,3,0,3
1427,3,3,3,3,3,3,0,3
1428,3,3,3,3,3,3,0,3
1429,3,3,3,3,3,3,0,3
1430,3,3,3,3,3,3,0,3
1431,3,3,3,3,3,3,0,3
1432,3,3,3,3,3,3,0,3
1433,3,3,3,3,3,3,0,3
1434,3,3,3,3,3,3,0,3
1435,3,3,3,3,3,3,0,3
1436,3,3,3,3,3,3,0,3
1437,3,3,3,3,3,3,0,3
1438,3,3,3,3,3,3,0,3
1439,3,3,3,3,3,3,0,3
1440,3,3,3,3,3,3,0,3
1441,3,3,3,3,3,3,0,3
1442,3,3,3,3,3,3,0,3
1443,3,3,3,3,3,3,0,3
1444,3,3,3,3,3,3,0,3
1445,3,3,3,3,3,3,0,3
1446,3,3,3,3,3,3,0,3
1447,3,3,3,3,3,3,0,3
1448,3,3,3,3,3,3,0,3
1449,3,3,3,3,3,3,0,3
1450,3,3,3,3,3,3,0,3
1451,3,3,3,3,3,3,0,3
1452,3,3,3,3,3,3,0,3
1453,3,3,3,3,3,3,0,3
1454,3,3,3,3,3,3,0,3
1455,3,3,3,3,3,3,0,3
1456,3,3,3,3,3,3,0,3
1457,3,3,3,3,3,3,0,3
1458,3,3,3,3,3,3,0,3
1459,3,3,3,3,3,3,0,3
1460,3,3,3,3,3,3,0,3
1461,3,3,3,3,3,3,0,3
1462,3,3,3,3,3,3,0,3
1463,3,3,3,3,3,3,0,3
1464,3,3,3,3,3,3,0,3
1465,3,3,3,3,3,3,0,3
1466,3,3,3,3,3,3,0,3
1467,3,3,3,3,3,3,0,3
1468,3,3,3,3,3,3,0,3
1469,3,3,3,3,3,3,0,3
1470,3,3,3,3,3,3,0,3
1471,3,3,3,3,3,3,0,3
1472,3,3,3,3,3,3,0,3
1473,3,3,3,3,3,3,0,3
1474,3,3,3,3,3,3,0,3
1475,3,3,3,3,3,3,0,3
1476,3,3,3,3,3,3,0,3
1477,3,3,3,3,3,3,0,3
1478,3,3,3,3,3,3,0,3
1479,3,3,3,3,3,3,0,3
1480,3,3,3,3,3,3,0,3
1481,3,3,3,3,3,3,0,3
1482,3,3,3,3,3,3,0,3
1483,3,3,3,3,3,3,0,3
1484,3,3,3,3,3,3,0,3
1485,3,3,3,3,3,3,0,3
1486,3,3,3,3,3,3,0,3
1487,3,3,3,3,3,3,0,3
1488,3,3,3,3,3,3,0,3
1489,3,3,3,3,3,3,0,3
1490,3,3,3,3,3,3,0,3
1491,3,3,3,3,3,3,0,3
1492,3,3,3,3,3,3,0,3
1493,3,3,3,3,3,3,0,3
1494,3,3,3,3,3,3,0,3
1495,3,3,3,3,3,3,0,3
1496,3,3,3,3,3,3,0,3
1497,3,3,3,3,3,3,0,3
1498,3,3,3,3,3,3,0,3
1499,3,3,3,3,3,3,0,3
1500,3,3,3,3,3,3,0,3
1501,3,3,3,3,3,3,0,3
1502,3,3,3,3,3,3,0,3
1503,3,3,3,3,3,3,0,3
1504,3,3,3,3,3,3,0,3
1505,3,3,3,3,3,3,0,3
1506,3,3,3,3,3,3,0,3
1507,3,3,3,3,3,3,0,3
1508,3,3,3,3,3,3,0,3
1509,3,3,3,3,3,3,0,3
1510,3,3,3,3,3,3,0,3
1511,3,3,3,3,3,3,0,3
