Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4
,,,,,,,595,12.9,10.6,6.7,0
,,,,,,,596,12.9,10.6,6.7,0
,,,,,,,597,12.9,10.6,6.7,0
,,,,,,,598,12.9,10.6,6.7,0
,,,,,,,599,12.9,10.6,6.7,0
,,,,,,,600,12.9,10.6,6.7,0
,,,,,,,601,12.9,10.6,6.7,0
,,,,,,,602,12.9,10.6,6.7,0
,,,,,,,603,12.9,10.6,6.7,0
,,,,,,,604,12.9,10.6,6.7,0
,,,,,,,605,12.9,10.6,6.7,0
,,,,,,,606,12.9,10.6,6.7,0
,,,,,,,607,12.9,10.6,6.7,0
,,,,,,,608,12.9,10.6,6.7,0
,,,,,,,609,12.9,10.6,6.7,0
,,,,,,,610,12.9,10.6,6.7,0
,,,,,,,611,12.9,10.6,6.7,0
,,,,,,,612,12.9,10.6,6.7,0
,,,,,,,613,12.9,10.6,6.7,0
,,,,,,,614,12.9,10.6,6.7,0
,,,,,,,615,12.9,10.6,6.7,0
,,,,,,,616,12.9,10.6,6.7,0
,,,,,,,617,12.9,10.6,6.7,0
,,,,,,,618,12.9,10.6,6.7,0
,,,,,,,619,12.9,10.6,6.7,0
,,,,,,,620,12.9,10.6,6.7,0
,,,,,,,621,12.9,10.6,6.7,0
,,,,,,,622,12.9,10.6,6.7,0
,,,,,,,623,12.9,10.6,6.7,0
,,,,,,,624,12.9,10.6,6.7,0
,,,,,,,625,12.9,10.6,6.7,0
,,,,,,,626,12.9,10.6,6.7,0
,,,,,,,627,12.9,10.6,6.7,0
,,,,,,,628,12.9,10.6,6.7,0
,,,,,,,629,12.9,10.6,6.7,0
,,,,,,,630,12.9,10.6,6.7,0
,,,,,,,631,12.9,10.6,6.7,0
,,,,,,,632,12.9,10.6,6.7,0
,,,,,,,633,12.9,10.6,6.7,0
,,,,,,,634,12.9,10.6,6.7,0
,,,,,,,635,12.9,10.6,6.7,0
,,,,,,,636,12.9,10.6,6.7,0
,,,,,,,637,12.9,10.6,6.7,0
,,,,,,,638,12.9,10.6,6.7,0
,,,,,,,639,12.9,10.6,6.7,0
,,,,,,,640,12.9,10.6,6.7,0
,,,,,,,641,12.9,10.6,6.7,0
,,,,,,,642,12.9,10.6,6.7,0
,,,,,,,643,12.9,10.6,6.7,0
,,,,,,,644,12.9,10.6,6.7,0
,,,,,,,645,12.9,10.6,6.7,0
,,,,,,,646,12.9,10.6,6.7,0
,,,,,,,647,12.9,10.6,6.7,0
,,,,,,,648,12.9,10.6,6.7,0
,,,,,,,649,12.9,10.6,6.7,0
,,,,,,,650,12.9,10.6,6.7,0
,,,,,,,651,12.9,10.6,6.7,0
,,,,,,,652,12.9,10.6,6.7,0
,,,,,,,653,12.9,10.6,6.7,0
,,,,,,,654,12.9,10.6,6.7,0
,,,,,,,655,12.9,10.6,6.7,0
,,,,,,,656,12.9,10.6,6.7,0
,,,,,,,657,12.9,10.6,6.7,0
,,,,,,,658,12.9,10.6,6.7,0
,,,,,,,659,12.9,10.6,6.7,0
,,,,,,,660,12.9,10.6,6.7,0
,,,,,,,661,12.9,10.6,6.7,0
,,,,,,,662,12.9,10.6,6.7,0
,,,,,,,663,12.9,10.6,6.7,0
,,,,,,,664,12.9,10.6,6.7,0
,,,,,,,665,12.9,10.6,6.7,0
,,,,,,,666,12.9,10.6,6.7,0
,,,,,,,667,12.9,10.6,6.7,0
,,,,,,,668,12.9,10.6,6.7,0
,,,,,,,669,12.9,10.6,6.7,0
,,,,,,,670,12.9,10.6,6.7,0
,,,,,,,671,12.9,10.6,6.7,0
,,,,,,,672,12.9,10.6,6.7,0
,,,,,,,673,12.9,10.6,6.7,0
,,,,,,,674,12.9,10.6,6.7,0
,,,,,,,675,12.9,10.6,6.7,0
,,,,,,,676,12.9,10.6,6.7,0
,,,,,,,677,12.9,10.6,6.7,0
,,,,,,,678,12.9,10.6,6.7,0
,,,,,,,679,12.9,10.6,6.7,0
,,,,,,,680,12.9,10.6,6.7,0
,,,,,,,681,12.9,10.6,6.7,0
,,,,,,,682,12.9,10.6,6.7,0
,,,,,,,683,12.9,10.6,6.7,0
,,,,,,,684,12.9,10.6,6.7,0
,,,,,,,685,12.9,10.6,6.7,0
,,,,,,,686,12.9,10.6,6.7,0
,,,,,,,687,12.9,10.6,6.7,0
,,,,,,,688,12.9,10.6,6.7,0
,,,,,,,689,12.9,10.6,6.7,0
,,,,,,,690,12.9,10.6,6.7,0
,,,,,,,691,12.9,10.6,6.7,0
,,,,,,,692,12.9,10.6,6.7,0
,,,,,,,693,12.9,10.6,6.7,0
,,,,,,,694,12.9,10.6,6.7,0
,,,,,,,695,12.9,10.6,6.7,0
,,,,,,,696,12.9,10.6,6.7,0
,,,,,,,697,12.9,10.6,6.7,0
,,,,,,,698,12.9,10.6,6.7,0
,,,,,,,699,12.9,10.6,6.7,0
,,,,,,,700,12.9,10.6,6.7,0
,,,,,,,701,12.9,10.6,6.7,0
,,,,,,,702,12.9,10.6,6.7,0
,,,,,,,703,12.9,10.6,6.7,0
,,,,,,,704,12.9,10.6,6.7,0
,,,,,,,705,12.9,10.6,6.7,0
,,,,,,,706,12.9,10.6,6.7,0
,,,,,,,707,12.9,10.6,6.7,0
,,,,,,,708,12.9,10.6,6.7,0
,,,,,,,709,12.9,10.6,6.7,0
,,,,,,,710,12.9,10.6,6.7,0
,,,,,,,711,12.9,10.6,6.7,0
,,,,,,,712,12.9,10.6,6.7,0
,,,,,,,713,12.9,10.6,6.7,0
,,,,,,,714,12.9,10.6,6.7,0
,,,,,,,715,12.9,10.6,6.7,0
,,,,,,,716,12.9,10.6,6.7,0
,,,,,,,717,12.9,10.6,6.7,0
,,,,,,,718,12.9,10.6,6.7,0
,,,,,,,719,12.9,10.6,6.7,0
,,,,,,,720,12.9,10.6,6.7,0
,,,,,,,721,12.9,10.6,6.7,0
,,,,,,,722,12.9,10.6,6.7,0
,,,,,,,723,12.9,10.6,6.7,0
,,,,,,,724,12.9,10.6,6.7,0
,,,,,,,725,12.9,10.6,6.7,0
,,,,,,,726,12.9,10.6,6.7,0
,,,,,,,727,12.9,10.6,6.7,0
,,,,,,,728,12.9,10.6,6.7,0
,,,,,,,729,12.9,10.6,6.7,0
,,,,,,,730,12.9,10.6,6.7,0
,,,,,,,731,12.9,10.6,6.7,0
,,,,,,,732,12.9,10.6,6.7,0
,,,,,,,733,12.9,10.6,6.7,0
,,,,,,,734,12.9,10.6,6.7,0
,,,,,,,735,12.9,10.6,6.7,0
,,,,,,,736,12.9,10.6,6.7,0
,,,,,,,737,12.9,10.6,6.7,0
,,,,,,,738,12.9,10.6,6.7,0
,,,,,,,739,12.9,10.6,6.7,0
,,,,,,,740,12.9,10.6,6.7,0
,,,,,,,741,12.9,10.6,6.7,0
,,,,,,,742,12.9,10.6,6.7,0
,,,,,,,743,12.9,10.6,6.7,0
,,,,,,,744,12.9,10.6,6.7,0
,,,,,,,745,12.9,10.6,6.7,0
,,,,,,,746,12.9,10.6,6.7,0
,,,,,,,747,12.9,10.6,6.7,0
,,,,,,,748,12.9,10.6,6.7,0
,,,,,,,749,12.9,10.6,6.7,0
,,,,,,,750,12.9,10.6,6.7,0
,,,,,,,751,12.9,10.6,6.7,0
,,,,,,,752,12.9,10.6,6.7,0
,,,,,,,753,12.9,10.6,6.7,0
,,,,,,,754,12.9,10.6,6.7,0
,,,,,,,755,12.9,10.6,6.7,0
,,,,,,,756,12.9,10.6,6.7,0
,,,,,,,757,12.9,10.6,6.7,0
,,,,,,,758,12.9,10.6,6.7,0
,,,,,,,759,12.9,10.6,6.7,0
,,,,,,,760,12.9,10.6,6.7,0
,,,,,,,761,12.9,10.6,6.7,0
,,,,,,,762,12.9,10.6,6.7,0
,,,,,,,763,12.9,10.6,6.7,0
,,,,,,,764,12.9,10.6,6.7,0
,,,,,,,765,12.9,10.6,6.7,0
,,,,,,,766,12.9,10.6,6.7,0
,,,,,,,767,12.9,10.6,6.7,0
,,,,,,,768,12.9,10.6,6.7,0
,,,,,,,769,12.9,10.6,6.7,0
,,,,,,,770,12.9,10.6,6.7,0
,,,,,,,771,12.9,10.6,6.7,0
,,,,,,,772,12.9,10.6,6.7,0
,,,,,,,773,12.9,10.6,6.7,0
,,,,,,,774,12.9,10.6,6.7,0
,,,,,,,775,12.9,10.6,6.7,0
,,,,,,,776,12.9,10.6,6.7,0
,,,,,,,777,12.9,10.6,6.7,0
,,,,,,,778,12.9,10.6,6.7,0
,,,,,,,779,12.9,10.6,6.7,0
,,,,,,,780,12.9,10.6,6.7,0
,,,,,,,781,12.9,10.6,6.7,0
,,,,,,,782,12.9,10.6,6.7,0
,,,,,,,783,12.9,10.6,6.7,0
,,,,,,,784,12.9,10.6,6.7,0
,,,,,,,785,12.9,10.6,6.7,0
,,,,,,,786,12.9,10.6,6.7,0
,,,,,,,787,12.9,10.6,6.7,0
,,,,,,,788,12.9,10.6,6.7,0
,,,,,,,789,12.9,10.6,6.7,0
,,,,,,,790,12.9,10.6,6.7,0
,,,,,,,791,12.9,10.6,6.7,0
,,,,,,,792,12.9,10.6,6.7,0
,,,,,,,793,12.9,10.6,6.7,0
,,,,,,,794,12.9,10.6,6.7,0
,,,,,,,795,12.9,10.6,6.7,0
,,,,,,,796,12.9,10.6,6.7,0
,,,,,,,797,12.9,10.6,6.7,0
,,,,,,,798,12.9,10.6,6.7,0
,,,,,,,799,12.9,10.6,6.7,0
,,,,,,,800,12.9,10.6,6.7,0
,,,,,,,801,12.9,10.6,6.7,0
,,,,,,,802,12.9,10.6,6.7,0
,,,,,,,803,12.9,10.6,6.7,0
,,,,,,,804,12.9,10.6,6.7,0
,,,,,,,805,12.9,10.6,6.7,0
,,,,,,,806,12.9,10.6,6.7,0
,,,,,,,807,12.9,10.6,6.7,0
,,,,,,,808,12.9,10.6,6.7,0
,,,,,,,809,12.9,10.6,6.7,0
,,,,,,,810,12.9,10.6,6.7,0
,,,,,,,811,12.9,10.6,6.7,0
,,,,,,,812,12.9,10.6,6.7,0
,,,,,,,813,12.9,10.6,6.7,0
,,,,,,,814,12.9,10.6,6.7,0
,,,,,,,815,12.9,10.6,6.7,0
,,,,,,,816,12.9,10.6,6.7,0
,,,,,,,817,12.9,10.6,6.7,0
,,,,,,,818,12.9,10.6,6.7,0
,,,,,,,819,12.9,10.6,6.7,0
,,,,,,,820,12.9,10.6,6.7,0
,,,,,,,821,12.9,10.6,6.7,0
,,,,,,,822,12.9,10.6,6.7,0
,,,,,,,823,12.9,10.6,6.7,0
,,,,,,,824,12.9,10.6,6.7,0
,,,,,,,825,12.9,10.6,6.7,0
,,,,,,,826,12.9,10.6,6.7,0
,,,,,,,827,12.9,10.6,6.7,0
,,,,,,,828,12.9,10.6,6.7,0
,,,,,,,829,12.9,10.6,6.7,0
,,,,,,,830,12.9,10.6,6.7,0
,,,,,,,831,12.9,10.6,6.7,0
,,,,,,,832,12.9,10.6,6.7,0
,,,,,,,833,12.9,10.6,6.7,0
,,,,,,,834,12.9,10.6,6.7,0
,,,,,,,835,12.9,10.6,6.7,0
,,,,,,,836,12.9,10.6,6.7,0
,,,,,,,837,12.9,10.6,6.7,0
,,,,,,,838,12.9,10.6,6.7,0
,,,,,,,839,12.9,10.6,6.7,0
,,,,,,,840,12.9,10.6,6.7,0
,,,,,,,841,12.9,10.6,6.7,0
,,,,,,,842,12.9,10.6,6.7,0
,,,,,,,843,12.9,10.6,6.7,0
,,,,,,,844,12.9,10.6,6.7,0
,,,,,,,845,12.9,10.6,6.7,0
,,,,,,,846,12.9,10.6,6.7,0
,,,,,,,847,12.9,10.6,6.7,0
,,,,,,,848,12.9,10.6,6.7,0
,,,,,,,849,12.9,10.6,6.7,0
,,,,,,,850,12.9,10.6,6.7,0
,,,,,,,851,12.9,10.6,6.7,0
,,,,,,,852,12.9,10.6,6.7,0
,,,,,,,853,12.9,10.6,6.7,0
,,,,,,,854,12.9,10.6,6.7,0
,,,,,,,855,12.9,10.6,6.7,0
,,,,,,,856,12.9,10.6,6.7,0
,,,,,,,857,12.9,10.6,6.7,0
,,,,,,,858,12.9,10.6,6.7,0
,,,,,,,859,12.9,10.6,6.7,0
,,,,,,,860,12.9,10.6,6.7,0
,,,,,,,861,12.9,10.6,6.7,0
,,,,,,,862,12.9,10.6,6.7,0
,,,,,,,863,12.9,10.6,6.7,0
,,,,,,,864,12.9,10.6,6.7,0
,,,,,,,865,12.9,10.6,6.7,0
,,,,,,,866,12.9,10.6,6.7,0
,,,,,,,867,12.9,10.6,6.7,0
,,,,,,,868,12.9,10.6,6.7,0
,,,,,,,869,12.9,10.6,6.7,0
,,,,,,,870,12.9,10.6,6.7,0
,,,,,,,871,12.9,10.6,6.7,0
,,,,,,,872,12.9,10.6,6.7,0
,,,,,,,873,12.9,10.6,6.7,0
,,,,,,,874,12.9,10.6,6.7,0
,,,,,,,875,12.9,10.6,6.7,0
,,,,,,,876,12.9,10.6,6.7,0
,,,,,,,877,12.9,10.6,6.7,0
,,,,,,,878,12.9,10.6,6.7,0
,,,,,,,879,12.9,10.6,6.7,0
,,,,,,,880,12.9,10.6,6.7,0
,,,,,,,881,12.9,10.6,6.7,0
,,,,,,,882,12.9,10.6,6.7,0
,,,,,,,883,12.9,10.6,6.7,0
,,,,,,,884,12.9,10.6,6.7,0
,,,,,,,885,12.9,10.6,6.7,0
,,,,,,,886,12.9,10.6,6.7,0
,,,,,,,887,12.9,10.6,6.7,0
,,,,,,,888,12.9,10.6,6.7,0
,,,,,,,889,12.9,10.6,6.7,0
,,,,,,,890,12.9,10.6,6.7,0
,,,,,,,891,12.9,10.6,6.7,0
,,,,,,,892,12.9,10.6,6.7,0
,,,,,,,893,12.9,10.6,6.7,0
,,,,,,,894,12.9,10.6,6.7,0
,,,,,,,895,12.9,10.6,6.7,0
,,,,,,,896,12.9,10.6,6.7,0
,,,,,,,897,12.9,10.6,6.7,0
,,,,,,,898,12.9,10.6,6.7,0
,,,,,,,899,12.9,10.6,6.7,0
,,,,,,,900,12.9,10.6,6.7,0
,,,,,,,901,12.9,10.6,6.7,0
,,,,,,,902,12.9,10.6,6.7,0
,,,,,,,903,12.9,10.6,6.7,0
,,,,,,,904,12.9,10.6,6.7,0
,,,,,,,905,12.9,10.6,6.7,0
,,,,,,,906,12.9,10.6,6.7,0
,,,,,,,907,12.9,10.6,6.7,0
,,,,,,,908,12.9,10.6,6.7,0
,,,,,,,909,12.9,10.6,6.7,0
,,,,,,,910,12.9,10.6,6.7,0
,,,,,,,911,12.9,10.6,6.7,0
,,,,,,,912,12.9,10.6,6.7,0
,,,,,,,913,12.9,10.6,6.7,0
,,,,,,,914,12.9,10.6,6.7,0
,,,,,,,915,12.9,10.6,6.7,0
,,,,,,,916,12.9,10.6,6.7,0
,,,,,,,917,12.9,10.6,6.7,0
,,,,,,,918,12.9,10.6,6.7,0
,,,,,,,919,12.9,10.6,6.7,0
,,,,,,,920,12.9,10.6,6.7,0
,,,,,,,921,12.9,10.6,6.7,0
,,,,,,,922,12.9,10.6,6.7,0
,,,,,,,923,12.9,10.6,6.7,0
,,,,,,,924,12.9,10.6,6.7,0
,,,,,,,925,12.9,10.6,6.7,0
,,,,,,,926,12.9,10.6,6.7,0
,,,,,,,927,12.9,10.6,6.7,0
,,,,,,,928,12.9,10.6,6.7,0
,,,,,,,929,12.9,10.6,6.7,0
,,,,,,,930,12.9,10.6,6.7,0
,,,,,,,931,12.9,10.6,6.7,0
,,,,,,,932,12.9,10.6,6.7,0
,,,,,,,933,12.9,10.6,6.7,0
,,,,,,,934,12.9,10.6,6.7,0
,,,,,,,935,12.9,10.6,6.7,0
,,,,,,,936,12.9,10.6,6.7,0
,,,,,,,937,12.9,10.6,6.7,0
,,,,,,,938,12.9,10.6,6.7,0
,,,,,,,939,12.9,10.6,6.7,0
,,,,,,,940,12.9,10.6,6.7,0
,,,,,,,941,12.9,10.6,6.7,0
,,,,,,,942,12.9,10.6,6.7,0
,,,,,,,943,12.9,10.6,6.7,0
,,,,,,,944,12.9,10.6,6.7,0
,,,,,,,945,12.9,10.6,6.7,0
,,,,,,,946,12.9,10.6,6.7,0
,,,,,,,947,12.9,10.6,6.7,0
,,,,,,,948,12.9,10.6,6.7,0
,,,,,,,949,12.9,10.6,6.7,0
,,,,,,,950,12.9,10.6,6.7,0
,,,,,,,951,12.9,10.6,6.7,0
,,,,,,,952,12.9,10.6,6.7,0
,,,,,,,953,12.9,10.6,6.7,0
,,,,,,,954,12.9,10.6,6.7,0
,,,,,,,955,12.9,10.6,6.7,0
,,,,,,,956,12.9,10.6,6.7,0
,,,,,,,957,12.9,10.6,6.7,0
,,,,,,,958,12.9,10.6,6.7,0
,,,,,,,959,12.9,10.6,6.7,0
,,,,,,,960,12.9,10.6,6.7,0
,,,,,,,961,12.9,10.6,6.7,0
,,,,,,,962,12.9,10.6,6.7,0
,,,,,,,963,12.9,10.6,6.7,0
,,,,,,,964,12.9,10.6,6.7,0
,,,,,,,965,12.9,10.6,6.7,0
,,,,,,,966,12.9,10.6,6.7,0
,,,,,,,967,12.9,10.6,6.7,0
,,,,,,,968,12.9,10.6,6.7,0
,,,,,,,969,12.9,10.6,6.7,0
,,,,,,,970,12.9,10.6,6.7,0
,,,,,,,971,12.9,10.6,6.7,0
,,,,,,,972,12.9,10.6,6.7,0
,,,,,,,973,12.9,10.6,6.7,0
,,,,,,,974,12.9,10.6,6.7,0
,,,,,,,975,12.9,10.6,6.7,0
,,,,,,,976,12.9,10.6,6.7,0
,,,,,,,977,12.9,10.6,6.7,0
,,,,,,,978,12.9,10.6,6.7,0
,,,,,,,979,12.9,10.6,6.7,0
,,,,,,,980,12.9,10.6,6.7,0
,,,,,,,981,12.9,10.6,6.7,0
,,,,,,,982,12.9,10.6,6.7,0
,,,,,,,983,12.9,10.6,6.7,0
,,,,,,,984,12.9,10.6,6.7,0
,,,,,,,985,12.9,10.6,6.7,0
,,,,,,,986,12.9,10.6,6.7,0
,,,,,,,987,12.9,10.6,6.7,0
,,,,,,,988,12.9,10.6,6.7,0
,,,,,,,989,12.9,10.6,6.7,0
,,,,,,,990,12.9,10.6,6.7,0
,,,,,,,991,12.9,10.6,6.7,0
,,,,,,,992,12.9,10.6,6.7,0
,,,,,,,993,12.9,10.6,6.7,0
,,,,,,,994,12.9,10.6,6.7,0
,,,,,,,995,12.9,10.6,6.7,0
,,,,,,,996,12.9,10.6,6.7,0
,,,,,,,997,12.9,10.6,6.7,0
,,,,,,,998,12.9,10.6,6.7,0
,,,,,,,999,12.9,10.6,6.7,0
,,,,,,,1000,12.9,10.6,6.7,0
,,,,,,,1001,12.9,10.6,6.7,0
,,,,,,,1002,12.9,10.6,6.7,0
,,,,,,,1003,12.9,10.6,6.7,0
,,,,,,,1004,12.9,10.6,6.7,0
,,,,,,,1005,12.9,10.6,6.7,0
,,,,,,,1006,12.9,10.6,6.7,0
,,,,,,,1007,12.9,10.6,6.7,0
,,,,,,,1008,12.9,10.6,6.7,0
,,,,,,,1009,12.9,10.6,6.7,0
,,,,,,,1010,12.9,10.6,6.7,0
,,,,,,,1011,12.9,10.6,6.7,0
,,,,,,,1012,12.9,10.6,6.7,0
,,,,,,,1013,12.9,10.6,6.7,0
,,,,,,,1014,12.9,10.6,6.7,0
,,,,,,,1015,12.9,10.6,6.7,0
,,,,,,,1016,12.9,10.6,6.7,0
,,,,,,,1017,12.9,10.6,6.7,0
,,,,,,,1018,12.9,10.6,6.7,0
,,,,,,,1019,12.9,10.6,6.7,0
,,,,,,,1020,12.9,10.6,6.7,0
,,,,,,,1021,12.9,10.6,6.7,0
,,,,,,,1022,12.9,10.6,6.7,0
,,,,,,,1023,12.9,10.6,6.7,0
,,,,,,,1024,12.9,10.6,6.7,0
,,,,,,,1025,12.9,10.6,6.7,0
,,,,,,,1026,12.9,10.6,6.7,0
,,,,,,,1027,12.9,10.6,6.7,0
,,,,,,,1028,12.9,10.6,6.7,0
,,,,,,,1029,12.9,10.6,6.7,0
,,,,,,,1030,12.9,10.6,6.7,0
,,,,,,,1031,12.9,10.6,6.7,0
,,,,,,,1032,12.9,10.6,6.7,0
,,,,,,,1033,12.9,10.6,6.7,0
,,,,,,,1034,12.9,10.6,6.7,0
,,,,,,,1035,12.9,10.6,6.7,0
,,,,,,,1036,12.9,10.6,6.7,0
,,,,,,,1037,12.9,10.6,6.7,0
,,,,,,,1038,12.9,10.6,6.7,0
,,,,,,,1039,12.9,10.6,6.7,0
,,,,,,,1040,12.9,10.6,6.7,0
,,,,,,,1041,12.9,10.6,6.7,0
,,,,,,,1042,12.9,10.6,6.7,0
,,,,,,,1043,12.9,10.6,6.7,0
,,,,,,,1044,12.9,10.6,6.7,0
,,,,,,,1045,12.9,10.6,6.7,0
,,,,,,,1046,12.9,10.6,6.7,0
,,,,,,,1047,12.9,10.6,6.7,0
,,,,,,,1048,12.9,10.6,6.7,0
,,,,,,,1049,12.9,10.6,6.7,0
,,,,,,,1050,12.9,10.6,6.7,0
,,,,,,,1051,12.9,10.6,6.7,0
,,,,,,,1052,12.9,10.6,6.7,0
,,,,,,,1053,12.9,10.6,6.7,0
,,,,,,,1054,12.9,10.6,6.7,0
,,,,,,,1055,12.9,10.6,6.7,0
,,,,,,,1056,12.9,10.6,6.7,0
,,,,,,,1057,12.9,10.6,6.7,0
,,,,,,,1058,12.9,10.6,6.7,0
,,,,,,,1059,12.9,10.6,6.7,0
,,,,,,,1060,12.9,10.6,6.7,0
,,,,,,,1061,12.9,10.6,6.7,0
,,,,,,,1062,12.9,10.6,6.7,0
,,,,,,,1063,12.9,10.6,6.7,0
,,,,,,,1064,12.9,10.6,6.7,0
,,,,,,,1065,12.9,10.6,6.7,0
,,,,,,,1066,12.9,10.6,6.7,0
,,,,,,,1067,12.9,10.6,6.7,0
,,,,,,,1068,12.9,10.6,6.7,0
,,,,,,,1069,12.9,10.6,6.7,0
,,,,,,,1070,12.9,10.6,6.7,0
,,,,,,,1071,12.9,10.6,6.7,0
,,,,,,,1072,12.9,10.6,6.7,0
,,,,,,,1073,12.9,10.6,6.7,0
,,,,,,,1074,12.9,10.6,6.7,0
,,,,,,,1075,12.9,10.6,6.7,0
,,,,,,,1076,12.9,10.6,6.7,0
,,,,,,,1077,12.9,10.6,6.7,0
,,,,,,,1078,12.9,10.6,6.7,0
,,,,,,,1079,12.9,10.6,6.7,0
,,,,,,,1080,12.9,10.6,6.7,0
,,,,,,,1081,12.9,10.6,6.7,0
,,,,,,,1082,12.9,10.6,6.7,0
,,,,,,,1083,12.9,10.6,6.7,0
,,,,,,,1084,12.9,10.6,6.7,0
,,,,,,,1085,12.9,10.6,6.7,0
,,,,,,,1086,12.9,10.6,6.7,0
,,,,,,,1087,12.9,10.6,6.7,0
,,,,,,,1088,12.9,10.6,6.7,0
,,,,,,,1089,12.9,10.6,6.7,0
,,,,,,,1090,12.9,10.6,6.7,0
,,,,,,,1091,12.9,10.6,6.7,0
,,,,,,,1092,12.9,10.6,6.7,0
,,,,,,,1093,12.9,10.6,6.7,0
,,,,,,,1094,12.9,10.6,6.7,0
,,,,,,,1095,12.9,10.6,6.7,0
,,,,,,,1096,12.9,10.6,6.7,0
,,,,,,,1097,12.9,10.6,6.7,0
,,,,,,,1098,12.9,10.6,6.7,0
,,,,,,,1099,12.9,10.6,6.7,0
,,,,,,,1100,12.9,10.6,6.7,0
,,,,,,,1101,12.9,10.6,6.7,0
,,,,,,,1102,12.9,10.6,6.7,0
,,,,,,,1103,12.9,10.6,6.7,0
,,,,,,,1104,12.9,10.6,6.7,0
,,,,,,,1105,12.9,10.6,6.7,0
,,,,,,,1106,12.9,10.6,6.7,0
,,,,,,,1107,12.9,10.6,6.7,0
,,,,,,,1108,12.9,10.6,6.7,0
,,,,,,,1109,12.9,10.6,6.7,0
,,,,,,,1110,12.9,10.6,6.7,0
,,,,,,,1111,12.9,10.6,6.7,0
,,,,,,,1112,12.9,10.6,6.7,0
,,,,,,,1113,12.9,10.6,6.7,0
,,,,,,,1114,12.9,10.6,6.7,0
,,,,,,,1115,12.9,10.6,6.7,0
,,,,,,,1116,12.9,10.6,6.7,0
,,,,,,,1117,12.9,10.6,6.7,0
,,,,,,,1118,12.9,10.6,6.7,0
,,,,,,,1119,12.9,10.6,6.7,0
,,,,,,,1120,12.9,10.6,6.7,0
,,,,,,,1121,12.9,10.6,6.7,0
,,,,,,,1122,12.9,10.6,6.7,0
,,,,,,,1123,12.9,10.6,6.7,0
,,,,,,,1124,12.9,10.6,6.7,0
,,,,,,,1125,12.9,10.6,6.7,0
,,,,,,,1126,12.9,10.6,6.7,0
,,,,,,,1127,12.9,10.6,6.7,0
,,,,,,,1128,12.9,10.6,6.7,0
,,,,,,,1129,12.9,10.6,6.7,0
,,,,,,,1130,12.9,10.6,6.7,0
,,,,,,,1131,12.9,10.6,6.7,0
,,,,,,,1132,12.9,10.6,6.7,0
,,,,,,,1133,12.9,10.6,6.7,0
,,,,,,,1134,12.9,10.6,6.7,0
,,,,,,,1135,12.9,10.6,6.7,0
,,,,,,,1136,12.9,10.6,6.7,0
,,,,,,,1137,12.9,10.6,6.7,0
,,,,,,,1138,12.9,10.6,6.7,0
,,,,,,,1139,12.9,10.6,6.7,0
,,,,,,,1140,12.9,10.6,6.7,0
,,,,,,,1141,12.9,10.6,6.7,0
,,,,,,,1142,12.9,10.6,6.7,0
,,,,,,,1143,12.9,10.6,6.7,0
,,,,,,,1144,12.9,10.6,6.7,0
,,,,,,,1145,12.9,10.6,6.7,0
,,,,,,,1146,12.9,10.6,6.7,0
,,,,,,,1147,12.9,10.6,6.7,0
,,,,,,,1148,12.9,10.6,6.7,0
,,,,,,,1149,12.9,10.6,6.7,0
,,,,,,,1150,12.9,10.6,6.7,0
,,,,,,,1151,12.9,10.6,6.7,0
,,,,,,,1152,12.9,10.6,6.7,0
,,,,,,,1153,12.9,10.6,6.7,0
,,,,,,,1154,12.9,10.6,6.7,0
,,,,,,,1155,12.9,10.6,6.7,0
,,,,,,,1156,12.9,10.6,6.7,0
,,,,,,,1157,12.9,10.6,6.7,0
,,,,,,,1158,12.9,10.6,6.7,0
,,,,,,,1159,12.9,10.6,6.7,0
,,,,,,,1160,12.9,10.6,6.7,0
,,,,,,,1161,12.9,10.6,6.7,0
,,,,,,,1162,12.9,10.6,6.7,0
,,,,,,,1163,12.9,10.6,6.7,0
,,,,,,,1164,12.9,10.6,6.7,0
,,,,,,,1165,12.9,10.6,6.7,0
,,,,,,,1166,12.9,10.6,6.7,0
,,,,,,,1167,12.9,10.6,6.7,0
,,,,,,,1168,12.9,10.6,6.7,0
,,,,,,,1169,12.9,10.6,6.7,0
,,,,,,,1170,12.9,10.6,6.7,0
,,,,,,,1171,12.9,10.6,6.7,0
,,,,,,,1172,12.9,10.6,6.7,0
,,,,,,,1173,12.9,10.6,6.7,0
,,,,,,,1174,12.9,10.6,6.7,0
,,,,,,,1175,12.9,10.6,6.7,0
,,,,,,,1176,12.9,10.6,6.7,0
,,,,,,,1177,12.9,10.6,6.7,0
,,,,,,,1178,12.9,10.6,6.7,0
,,,,,,,1179,12.9,10.6,6.7,0
,,,,,,,1180,12.9,10.6,6.7,0
,,,,,,,1181,12.9,10.6,6.7,0
,,,,,,,1182,12.9,10.6,6.7,0
,,,,,,,1183,12.9,10.6,6.7,0
,,,,,,,1184,12.9,10.6,6.7,0
,,,,,,,1185,12.9,10.6,6.7,0
,,,,,,,1186,12.9,10.6,6.7,0
,,,,,,,1187,12.9,10.6,6.7,0
