Time_Index,elec_price_per_MWh_z1,elec_price_per_MWh_z2,elec_price_per_MWh_z3
3784,0.04,0.04,0.04
3785,0.04,0.04,0.04
3786,0.04,0.04,0.04
3787,0.04,0.04,0.04
3788,0.04,0.04,0.04
3789,0.04,0.04,0.04
3790,0.04,0.04,0.04
3791,0.04,0.04,0.04
3792,0.04,0.04,0.04
3793,0.04,0.04,0.04
3794,0.04,0.04,0.04
3795,0.04,0.04,0.04
3796,0.04,0.04,0.04
3797,0.04,0.04,0.04
3798,0.04,0.04,0.04
3799,0.04,0.04,0.04
3800,0.04,0.04,0.04
3801,0.04,0.04,0.04
3802,0.04,0.04,0.04
3803,0.04,0.04,0.04
3804,0.04,0.04,0.04
3805,0.04,0.04,0.04
3806,0.04,0.04,0.04
3807,0.04,0.04,0.04
3808,0.04,0.04,0.04
3809,0.04,0.04,0.04
3810,0.04,0.04,0.04
3811,0.04,0.04,0.04
3812,0.04,0.04,0.04
3813,0.04,0.04,0.04
3814,0.04,0.04,0.04
3815,0.04,0.04,0.04
3816,0.04,0.04,0.04
3817,0.04,0.04,0.04
3818,0.04,0.04,0.04
3819,0.04,0.04,0.04
3820,0.04,0.04,0.04
3821,0.04,0.04,0.04
3822,0.04,0.04,0.04
3823,0.04,0.04,0.04
3824,0.04,0.04,0.04
3825,0.04,0.04,0.04
3826,0.04,0.04,0.04
3827,0.04,0.04,0.04
3828,0.04,0.04,0.04
3829,0.04,0.04,0.04
3830,0.04,0.04,0.04
3831,0.04,0.04,0.04
3832,0.04,0.04,0.04
3833,0.04,0.04,0.04
3834,0.04,0.04,0.04
3835,0.04,0.04,0.04
3836,0.04,0.04,0.04
3837,0.04,0.04,0.04
3838,0.04,0.04,0.04
3839,0.04,0.04,0.04
3840,0.04,0.04,0.04
3841,0.04,0.04,0.04
3842,0.04,0.04,0.04
3843,0.04,0.04,0.04
3844,0.04,0.04,0.04
3845,0.04,0.04,0.04
3846,0.04,0.04,0.04
3847,0.04,0.04,0.04
3848,0.04,0.04,0.04
3849,0.04,0.04,0.04
3850,0.04,0.04,0.04
3851,0.04,0.04,0.04
3852,0.04,0.04,0.04
3853,0.04,0.04,0.04
3854,0.04,0.04,0.04
3855,0.04,0.04,0.04
3856,0.04,0.04,0.04
3857,0.04,0.04,0.04
3858,0.04,0.04,0.04
3859,0.04,0.04,0.04
3860,0.04,0.04,0.04
3861,0.04,0.04,0.04
3862,0.04,0.04,0.04
3863,0.04,0.04,0.04
3864,0.04,0.04,0.04
3865,0.04,0.04,0.04
3866,0.04,0.04,0.04
3867,0.04,0.04,0.04
3868,0.04,0.04,0.04
3869,0.04,0.04,0.04
3870,0.04,0.04,0.04
3871,0.04,0.04,0.04
3872,0.04,0.04,0.04
3873,0.04,0.04,0.04
3874,0.04,0.04,0.04
3875,0.04,0.04,0.04
3876,0.04,0.04,0.04
3877,0.04,0.04,0.04
3878,0.04,0.04,0.04
3879,0.04,0.04,0.04
3880,0.04,0.04,0.04
3881,0.04,0.04,0.04
3882,0.04,0.04,0.04
3883,0.04,0.04,0.04
3884,0.04,0.04,0.04
3885,0.04,0.04,0.04
3886,0.04,0.04,0.04
3887,0.04,0.04,0.04
3888,0.04,0.04,0.04
3889,0.04,0.04,0.04
3890,0.04,0.04,0.04
3891,0.04,0.04,0.04
3892,0.04,0.04,0.04
3893,0.04,0.04,0.04
3894,0.04,0.04,0.04
3895,0.04,0.04,0.04
3896,0.04,0.04,0.04
3897,0.04,0.04,0.04
3898,0.04,0.04,0.04
3899,0.04,0.04,0.04
3900,0.04,0.04,0.04
3901,0.04,0.04,0.04
3902,0.04,0.04,0.04
3903,0.04,0.04,0.04
3904,0.04,0.04,0.04
3905,0.04,0.04,0.04
3906,0.04,0.04,0.04
3907,0.04,0.04,0.04
3908,0.04,0.04,0.04
3909,0.04,0.04,0.04
3910,0.04,0.04,0.04
3911,0.04,0.04,0.04
3912,0.04,0.04,0.04
3913,0.04,0.04,0.04
3914,0.04,0.04,0.04
3915,0.04,0.04,0.04
3916,0.04,0.04,0.04
3917,0.04,0.04,0.04
3918,0.04,0.04,0.04
3919,0.04,0.04,0.04
3920,0.04,0.04,0.04
3921,0.04,0.04,0.04
3922,0.04,0.04,0.04
3923,0.04,0.04,0.04
3924,0.04,0.04,0.04
3925,0.04,0.04,0.04
3926,0.04,0.04,0.04
3927,0.04,0.04,0.04
3928,0.04,0.04,0.04
3929,0.04,0.04,0.04
3930,0.04,0.04,0.04
3931,0.04,0.04,0.04
3932,0.04,0.04,0.04
3933,0.04,0.04,0.04
3934,0.04,0.04,0.04
3935,0.04,0.04,0.04
3936,0.04,0.04,0.04
3937,0.04,0.04,0.04
3938,0.04,0.04,0.04
3939,0.04,0.04,0.04
3940,0.04,0.04,0.04
3941,0.04,0.04,0.04
3942,0.04,0.04,0.04
3943,0.04,0.04,0.04
3944,0.04,0.04,0.04
3945,0.04,0.04,0.04
3946,0.04,0.04,0.04
3947,0.04,0.04,0.04
3948,0.04,0.04,0.04
3949,0.04,0.04,0.04
3950,0.04,0.04,0.04
3951,0.04,0.04,0.04
3952,0.04,0.04,0.04
3953,0.04,0.04,0.04
3954,0.04,0.04,0.04
3955,0.04,0.04,0.04
3956,0.04,0.04,0.04
3957,0.04,0.04,0.04
3958,0.04,0.04,0.04
3959,0.04,0.04,0.04
3960,0.04,0.04,0.04
3961,0.04,0.04,0.04
3962,0.04,0.04,0.04
3963,0.04,0.04,0.04
3964,0.04,0.04,0.04
3965,0.04,0.04,0.04
3966,0.04,0.04,0.04
3967,0.04,0.04,0.04
3968,0.04,0.04,0.04
3969,0.04,0.04,0.04
3970,0.04,0.04,0.04
3971,0.04,0.04,0.04
3972,0.04,0.04,0.04
3973,0.04,0.04,0.04
3974,0.04,0.04,0.04
3975,0.04,0.04,0.04
3976,0.04,0.04,0.04
3977,0.04,0.04,0.04
3978,0.04,0.04,0.04
3979,0.04,0.04,0.04
3980,0.04,0.04,0.04
3981,0.04,0.04,0.04
3982,0.04,0.04,0.04
3983,0.04,0.04,0.04
3984,0.04,0.04,0.04
3985,0.04,0.04,0.04
3986,0.04,0.04,0.04
3987,0.04,0.04,0.04
3988,0.04,0.04,0.04
3989,0.04,0.04,0.04
3990,0.04,0.04,0.04
3991,0.04,0.04,0.04
3992,0.04,0.04,0.04
3993,0.04,0.04,0.04
3994,0.04,0.04,0.04
3995,0.04,0.04,0.04
3996,0.04,0.04,0.04
3997,0.04,0.04,0.04
3998,0.04,0.04,0.04
3999,0.04,0.04,0.04
4000,0.04,0.04,0.04
4001,0.04,0.04,0.04
4002,0.04,0.04,0.04
4003,0.04,0.04,0.04
4004,0.04,0.04,0.04
4005,0.04,0.04,0.04
4006,0.04,0.04,0.04
4007,0.04,0.04,0.04
4008,0.04,0.04,0.04
4009,0.04,0.04,0.04
4010,0.04,0.04,0.04
4011,0.04,0.04,0.04
4012,0.04,0.04,0.04
4013,0.04,0.04,0.04
4014,0.04,0.04,0.04
4015,0.04,0.04,0.04
4016,0.04,0.04,0.04
4017,0.04,0.04,0.04
4018,0.04,0.04,0.04
4019,0.04,0.04,0.04
4020,0.04,0.04,0.04
4021,0.04,0.04,0.04
4022,0.04,0.04,0.04
4023,0.04,0.04,0.04
4024,0.04,0.04,0.04
4025,0.04,0.04,0.04
4026,0.04,0.04,0.04
4027,0.04,0.04,0.04
4028,0.04,0.04,0.04
4029,0.04,0.04,0.04
4030,0.04,0.04,0.04
4031,0.04,0.04,0.04
4032,0.04,0.04,0.04
4033,0.04,0.04,0.04
4034,0.04,0.04,0.04
4035,0.04,0.04,0.04
4036,0.04,0.04,0.04
4037,0.04,0.04,0.04
4038,0.04,0.04,0.04
4039,0.04,0.04,0.04
4040,0.04,0.04,0.04
4041,0.04,0.04,0.04
4042,0.04,0.04,0.04
4043,0.04,0.04,0.04
4044,0.04,0.04,0.04
4045,0.04,0.04,0.04
4046,0.04,0.04,0.04
4047,0.04,0.04,0.04
4048,0.04,0.04,0.04
4049,0.04,0.04,0.04
4050,0.04,0.04,0.04
4051,0.04,0.04,0.04
4052,0.04,0.04,0.04
4053,0.04,0.04,0.04
4054,0.04,0.04,0.04
4055,0.04,0.04,0.04
4056,0.04,0.04,0.04
4057,0.04,0.04,0.04
4058,0.04,0.04,0.04
4059,0.04,0.04,0.04
4060,0.04,0.04,0.04
4061,0.04,0.04,0.04
4062,0.04,0.04,0.04
4063,0.04,0.04,0.04
4064,0.04,0.04,0.04
4065,0.04,0.04,0.04
4066,0.04,0.04,0.04
4067,0.04,0.04,0.04
4068,0.04,0.04,0.04
4069,0.04,0.04,0.04
4070,0.04,0.04,0.04
4071,0.04,0.04,0.04
4072,0.04,0.04,0.04
4073,0.04,0.04,0.04
4074,0.04,0.04,0.04
4075,0.04,0.04,0.04
4076,0.04,0.04,0.04
4077,0.04,0.04,0.04
4078,0.04,0.04,0.04
4079,0.04,0.04,0.04
4080,0.04,0.04,0.04
4081,0.04,0.04,0.04
4082,0.04,0.04,0.04
4083,0.04,0.04,0.04
4084,0.04,0.04,0.04
4085,0.04,0.04,0.04
4086,0.04,0.04,0.04
4087,0.04,0.04,0.04
4088,0.04,0.04,0.04
4089,0.04,0.04,0.04
4090,0.04,0.04,0.04
4091,0.04,0.04,0.04
4092,0.04,0.04,0.04
4093,0.04,0.04,0.04
4094,0.04,0.04,0.04
4095,0.04,0.04,0.04
4096,0.04,0.04,0.04
4097,0.04,0.04,0.04
4098,0.04,0.04,0.04
4099,0.04,0.04,0.04
4100,0.04,0.04,0.04
4101,0.04,0.04,0.04
4102,0.04,0.04,0.04
4103,0.04,0.04,0.04
4104,0.04,0.04,0.04
4105,0.04,0.04,0.04
4106,0.04,0.04,0.04
4107,0.04,0.04,0.04
4108,0.04,0.04,0.04
4109,0.04,0.04,0.04
4110,0.04,0.04,0.04
4111,0.04,0.04,0.04
4112,0.04,0.04,0.04
4113,0.04,0.04,0.04
4114,0.04,0.04,0.04
4115,0.04,0.04,0.04
4116,0.04,0.04,0.04
4117,0.04,0.04,0.04
4118,0.04,0.04,0.04
4119,0.04,0.04,0.04
4120,0.04,0.04,0.04
4121,0.04,0.04,0.04
4122,0.04,0.04,0.04
4123,0.04,0.04,0.04
4124,0.04,0.04,0.04
4125,0.04,0.04,0.04
4126,0.04,0.04,0.04
4127,0.04,0.04,0.04
4128,0.04,0.04,0.04
4129,0.04,0.04,0.04
4130,0.04,0.04,0.04
4131,0.04,0.04,0.04
4132,0.04,0.04,0.04
4133,0.04,0.04,0.04
4134,0.04,0.04,0.04
4135,0.04,0.04,0.04
4136,0.04,0.04,0.04
4137,0.04,0.04,0.04
4138,0.04,0.04,0.04
4139,0.04,0.04,0.04
4140,0.04,0.04,0.04
4141,0.04,0.04,0.04
4142,0.04,0.04,0.04
4143,0.04,0.04,0.04
4144,0.04,0.04,0.04
4145,0.04,0.04,0.04
4146,0.04,0.04,0.04
4147,0.04,0.04,0.04
4148,0.04,0.04,0.04
4149,0.04,0.04,0.04
4150,0.04,0.04,0.04
4151,0.04,0.04,0.04
4152,0.04,0.04,0.04
4153,0.04,0.04,0.04
4154,0.04,0.04,0.04
4155,0.04,0.04,0.04
4156,0.04,0.04,0.04
4157,0.04,0.04,0.04
4158,0.04,0.04,0.04
4159,0.04,0.04,0.04
4160,0.04,0.04,0.04
4161,0.04,0.04,0.04
4162,0.04,0.04,0.04
4163,0.04,0.04,0.04
4164,0.04,0.04,0.04
4165,0.04,0.04,0.04
4166,0.04,0.04,0.04
4167,0.04,0.04,0.04
4168,0.04,0.04,0.04
4169,0.04,0.04,0.04
4170,0.04,0.04,0.04
4171,0.04,0.04,0.04
4172,0.04,0.04,0.04
4173,0.04,0.04,0.04
4174,0.04,0.04,0.04
4175,0.04,0.04,0.04
4176,0.04,0.04,0.04
4177,0.04,0.04,0.04
4178,0.04,0.04,0.04
4179,0.04,0.04,0.04
4180,0.04,0.04,0.04
4181,0.04,0.04,0.04
4182,0.04,0.04,0.04
4183,0.04,0.04,0.04
4184,0.04,0.04,0.04
4185,0.04,0.04,0.04
4186,0.04,0.04,0.04
4187,0.04,0.04,0.04
4188,0.04,0.04,0.04
4189,0.04,0.04,0.04
4190,0.04,0.04,0.04
4191,0.04,0.04,0.04
4192,0.04,0.04,0.04
4193,0.04,0.04,0.04
4194,0.04,0.04,0.04
4195,0.04,0.04,0.04
4196,0.04,0.04,0.04
4197,0.04,0.04,0.04
4198,0.04,0.04,0.04
4199,0.04,0.04,0.04
4200,0.04,0.04,0.04
4201,0.04,0.04,0.04
4202,0.04,0.04,0.04
4203,0.04,0.04,0.04
4204,0.04,0.04,0.04
4205,0.04,0.04,0.04
4206,0.04,0.04,0.04
4207,0.04,0.04,0.04
4208,0.04,0.04,0.04
4209,0.04,0.04,0.04
4210,0.04,0.04,0.04
4211,0.04,0.04,0.04
4212,0.04,0.04,0.04
4213,0.04,0.04,0.04
4214,0.04,0.04,0.04
4215,0.04,0.04,0.04
4216,0.04,0.04,0.04
4217,0.04,0.04,0.04
4218,0.04,0.04,0.04
4219,0.04,0.04,0.04
4220,0.04,0.04,0.04
4221,0.04,0.04,0.04
4222,0.04,0.04,0.04
4223,0.04,0.04,0.04
4224,0.04,0.04,0.04
4225,0.04,0.04,0.04
4226,0.04,0.04,0.04
4227,0.04,0.04,0.04
4228,0.04,0.04,0.04
4229,0.04,0.04,0.04
4230,0.04,0.04,0.04
4231,0.04,0.04,0.04
4232,0.04,0.04,0.04
4233,0.04,0.04,0.04
4234,0.04,0.04,0.04
4235,0.04,0.04,0.04
4236,0.04,0.04,0.04
4237,0.04,0.04,0.04
4238,0.04,0.04,0.04
4239,0.04,0.04,0.04
4240,0.04,0.04,0.04
4241,0.04,0.04,0.04
4242,0.04,0.04,0.04
4243,0.04,0.04,0.04
4244,0.04,0.04,0.04
4245,0.04,0.04,0.04
4246,0.04,0.04,0.04
4247,0.04,0.04,0.04
4248,0.04,0.04,0.04
4249,0.04,0.04,0.04
4250,0.04,0.04,0.04
4251,0.04,0.04,0.04
4252,0.04,0.04,0.04
4253,0.04,0.04,0.04
4254,0.04,0.04,0.04
4255,0.04,0.04,0.04
4256,0.04,0.04,0.04
4257,0.04,0.04,0.04
4258,0.04,0.04,0.04
4259,0.04,0.04,0.04
4260,0.04,0.04,0.04
4261,0.04,0.04,0.04
4262,0.04,0.04,0.04
4263,0.04,0.04,0.04
4264,0.04,0.04,0.04
4265,0.04,0.04,0.04
4266,0.04,0.04,0.04
4267,0.04,0.04,0.04
4268,0.04,0.04,0.04
4269,0.04,0.04,0.04
4270,0.04,0.04,0.04
4271,0.04,0.04,0.04
4272,0.04,0.04,0.04
4273,0.04,0.04,0.04
4274,0.04,0.04,0.04
4275,0.04,0.04,0.04
4276,0.04,0.04,0.04
4277,0.04,0.04,0.04
4278,0.04,0.04,0.04
4279,0.04,0.04,0.04
4280,0.04,0.04,0.04
4281,0.04,0.04,0.04
4282,0.04,0.04,0.04
4283,0.04,0.04,0.04
4284,0.04,0.04,0.04
4285,0.04,0.04,0.04
4286,0.04,0.04,0.04
4287,0.04,0.04,0.04
4288,0.04,0.04,0.04
4289,0.04,0.04,0.04
4290,0.04,0.04,0.04
4291,0.04,0.04,0.04
4292,0.04,0.04,0.04
4293,0.04,0.04,0.04
4294,0.04,0.04,0.04
4295,0.04,0.04,0.04
4296,0.04,0.04,0.04
4297,0.04,0.04,0.04
4298,0.04,0.04,0.04
4299,0.04,0.04,0.04
4300,0.04,0.04,0.04
4301,0.04,0.04,0.04
4302,0.04,0.04,0.04
4303,0.04,0.04,0.04
4304,0.04,0.04,0.04
4305,0.04,0.04,0.04
4306,0.04,0.04,0.04
4307,0.04,0.04,0.04
4308,0.04,0.04,0.04
4309,0.04,0.04,0.04
4310,0.04,0.04,0.04
4311,0.04,0.04,0.04
4312,0.04,0.04,0.04
4313,0.04,0.04,0.04
4314,0.04,0.04,0.04
4315,0.04,0.04,0.04
4316,0.04,0.04,0.04
4317,0.04,0.04,0.04
4318,0.04,0.04,0.04
4319,0.04,0.04,0.04
4320,0.04,0.04,0.04
4321,0.04,0.04,0.04
4322,0.04,0.04,0.04
4323,0.04,0.04,0.04
4324,0.04,0.04,0.04
4325,0.04,0.04,0.04
4326,0.04,0.04,0.04
4327,0.04,0.04,0.04
4328,0.04,0.04,0.04
4329,0.04,0.04,0.04
4330,0.04,0.04,0.04
4331,0.04,0.04,0.04
4332,0.04,0.04,0.04
4333,0.04,0.04,0.04
4334,0.04,0.04,0.04
4335,0.04,0.04,0.04
4336,0.04,0.04,0.04
4337,0.04,0.04,0.04
4338,0.04,0.04,0.04
4339,0.04,0.04,0.04
4340,0.04,0.04,0.04
4341,0.04,0.04,0.04
4342,0.04,0.04,0.04
4343,0.04,0.04,0.04
4344,0.04,0.04,0.04
4345,0.04,0.04,0.04
4346,0.04,0.04,0.04
4347,0.04,0.04,0.04
4348,0.04,0.04,0.04
4349,0.04,0.04,0.04
4350,0.04,0.04,0.04
4351,0.04,0.04,0.04
4352,0.04,0.04,0.04
4353,0.04,0.04,0.04
4354,0.04,0.04,0.04
4355,0.04,0.04,0.04
4356,0.04,0.04,0.04
4357,0.04,0.04,0.04
4358,0.04,0.04,0.04
4359,0.04,0.04,0.04
4360,0.04,0.04,0.04
4361,0.04,0.04,0.04
4362,0.04,0.04,0.04
4363,0.04,0.04,0.04
4364,0.04,0.04,0.04
4365,0.04,0.04,0.04
4366,0.04,0.04,0.04
4367,0.04,0.04,0.04
4368,0.04,0.04,0.04
4369,0.04,0.04,0.04
4370,0.04,0.04,0.04
4371,0.04,0.04,0.04
4372,0.04,0.04,0.04
4373,0.04,0.04,0.04
4374,0.04,0.04,0.04
4375,0.04,0.04,0.04
4376,0.04,0.04,0.04
4377,0.04,0.04,0.04
4378,0.04,0.04,0.04
4379,0.04,0.04,0.04
4380,0.04,0.04,0.04
4381,0.04,0.04,0.04
4382,0.04,0.04,0.04
4383,0.04,0.04,0.04
4384,0.04,0.04,0.04
4385,0.04,0.04,0.04
4386,0.04,0.04,0.04
4387,0.04,0.04,0.04
4388,0.04,0.04,0.04
4389,0.04,0.04,0.04
4390,0.04,0.04,0.04
4391,0.04,0.04,0.04
4392,0.04,0.04,0.04
4393,0.04,0.04,0.04
4394,0.04,0.04,0.04
4395,0.04,0.04,0.04
4396,0.04,0.04,0.04
4397,0.04,0.04,0.04
4398,0.04,0.04,0.04
4399,0.04,0.04,0.04
4400,0.04,0.04,0.04
4401,0.04,0.04,0.04
4402,0.04,0.04,0.04
4403,0.04,0.04,0.04
4404,0.04,0.04,0.04
4405,0.04,0.04,0.04
4406,0.04,0.04,0.04
4407,0.04,0.04,0.04
4408,0.04,0.04,0.04
4409,0.04,0.04,0.04
4410,0.04,0.04,0.04
4411,0.04,0.04,0.04
4412,0.04,0.04,0.04
4413,0.04,0.04,0.04
4414,0.04,0.04,0.04
4415,0.04,0.04,0.04
4416,0.04,0.04,0.04
4417,0.04,0.04,0.04
4418,0.04,0.04,0.04
4419,0.04,0.04,0.04
4420,0.04,0.04,0.04
4421,0.04,0.04,0.04
4422,0.04,0.04,0.04
4423,0.04,0.04,0.04
4424,0.04,0.04,0.04
4425,0.04,0.04,0.04
4426,0.04,0.04,0.04
4427,0.04,0.04,0.04
4428,0.04,0.04,0.04
4429,0.04,0.04,0.04
4430,0.04,0.04,0.04
4431,0.04,0.04,0.04
4432,0.04,0.04,0.04
4433,0.04,0.04,0.04
4434,0.04,0.04,0.04
4435,0.04,0.04,0.04
4436,0.04,0.04,0.04
4437,0.04,0.04,0.04
4438,0.04,0.04,0.04
4439,0.04,0.04,0.04
4440,0.04,0.04,0.04
4441,0.04,0.04,0.04
4442,0.04,0.04,0.04
4443,0.04,0.04,0.04
4444,0.04,0.04,0.04
4445,0.04,0.04,0.04
4446,0.04,0.04,0.04
4447,0.04,0.04,0.04
4448,0.04,0.04,0.04
4449,0.04,0.04,0.04
4450,0.04,0.04,0.04
4451,0.04,0.04,0.04
4452,0.04,0.04,0.04
4453,0.04,0.04,0.04
4454,0.04,0.04,0.04
4455,0.04,0.04,0.04
4456,0.04,0.04,0.04
4457,0.04,0.04,0.04
4458,0.04,0.04,0.04
4459,0.04,0.04,0.04
4460,0.04,0.04,0.04
4461,0.04,0.04,0.04
4462,0.04,0.04,0.04
4463,0.04,0.04,0.04
4464,0.04,0.04,0.04
4465,0.04,0.04,0.04
4466,0.04,0.04,0.04
4467,0.04,0.04,0.04
4468,0.04,0.04,0.04
4469,0.04,0.04,0.04
4470,0.04,0.04,0.04
4471,0.04,0.04,0.04
4472,0.04,0.04,0.04
4473,0.04,0.04,0.04
4474,0.04,0.04,0.04
4475,0.04,0.04,0.04
4476,0.04,0.04,0.04
4477,0.04,0.04,0.04
4478,0.04,0.04,0.04
4479,0.04,0.04,0.04
4480,0.04,0.04,0.04
4481,0.04,0.04,0.04
4482,0.04,0.04,0.04
4483,0.04,0.04,0.04
4484,0.04,0.04,0.04
4485,0.04,0.04,0.04
4486,0.04,0.04,0.04
4487,0.04,0.04,0.04
4488,0.04,0.04,0.04
4489,0.04,0.04,0.04
4490,0.04,0.04,0.04
4491,0.04,0.04,0.04
4492,0.04,0.04,0.04
4493,0.04,0.04,0.04
4494,0.04,0.04,0.04
4495,0.04,0.04,0.04
4496,0.04,0.04,0.04
4497,0.04,0.04,0.04
4498,0.04,0.04,0.04
4499,0.04,0.04,0.04
4500,0.04,0.04,0.04
4501,0.04,0.04,0.04
4502,0.04,0.04,0.04
4503,0.04,0.04,0.04
4504,0.04,0.04,0.04
4505,0.04,0.04,0.04
4506,0.04,0.04,0.04
4507,0.04,0.04,0.04
4508,0.04,0.04,0.04
4509,0.04,0.04,0.04
4510,0.04,0.04,0.04
4511,0.04,0.04,0.04
4512,0.04,0.04,0.04
4513,0.04,0.04,0.04
4514,0.04,0.04,0.04
4515,0.04,0.04,0.04
4516,0.04,0.04,0.04
4517,0.04,0.04,0.04
4518,0.04,0.04,0.04
4519,0.04,0.04,0.04
4520,0.04,0.04,0.04
4521,0.04,0.04,0.04
4522,0.04,0.04,0.04
4523,0.04,0.04,0.04
4524,0.04,0.04,0.04
4525,0.04,0.04,0.04
4526,0.04,0.04,0.04
4527,0.04,0.04,0.04
4528,0.04,0.04,0.04
4529,0.04,0.04,0.04
4530,0.04,0.04,0.04
4531,0.04,0.04,0.04
4532,0.04,0.04,0.04
4533,0.04,0.04,0.04
4534,0.04,0.04,0.04
4535,0.04,0.04,0.04
4536,0.04,0.04,0.04
4537,0.04,0.04,0.04
4538,0.04,0.04,0.04
4539,0.04,0.04,0.04
4540,0.04,0.04,0.04
4541,0.04,0.04,0.04
4542,0.04,0.04,0.04
4543,0.04,0.04,0.04
4544,0.04,0.04,0.04
4545,0.04,0.04,0.04
4546,0.04,0.04,0.04
4547,0.04,0.04,0.04
4548,0.04,0.04,0.04
4549,0.04,0.04,0.04
4550,0.04,0.04,0.04
4551,0.04,0.04,0.04
4552,0.04,0.04,0.04
4553,0.04,0.04,0.04
4554,0.04,0.04,0.04
4555,0.04,0.04,0.04
4556,0.04,0.04,0.04
4557,0.04,0.04,0.04
4558,0.04,0.04,0.04
4559,0.04,0.04,0.04
4560,0.04,0.04,0.04
4561,0.04,0.04,0.04
4562,0.04,0.04,0.04
4563,0.04,0.04,0.04
4564,0.04,0.04,0.04
4565,0.04,0.04,0.04
4566,0.04,0.04,0.04
4567,0.04,0.04,0.04
4568,0.04,0.04,0.04
4569,0.04,0.04,0.04
4570,0.04,0.04,0.04
4571,0.04,0.04,0.04
4572,0.04,0.04,0.04
4573,0.04,0.04,0.04
4574,0.04,0.04,0.04
4575,0.04,0.04,0.04
4576,0.04,0.04,0.04
4577,0.04,0.04,0.04
4578,0.04,0.04,0.04
4579,0.04,0.04,0.04
4580,0.04,0.04,0.04
4581,0.04,0.04,0.04
4582,0.04,0.04,0.04
4583,0.04,0.04,0.04
4584,0.04,0.04,0.04
4585,0.04,0.04,0.04
4586,0.04,0.04,0.04
4587,0.04,0.04,0.04
4588,0.04,0.04,0.04
4589,0.04,0.04,0.04
4590,0.04,0.04,0.04
4591,0.04,0.04,0.04
4592,0.04,0.04,0.04
4593,0.04,0.04,0.04
4594,0.04,0.04,0.04
4595,0.04,0.04,0.04
4596,0.04,0.04,0.04
4597,0.04,0.04,0.04
4598,0.04,0.04,0.04
4599,0.04,0.04,0.04
4600,0.04,0.04,0.04
4601,0.04,0.04,0.04
4602,0.04,0.04,0.04
4603,0.04,0.04,0.04
4604,0.04,0.04,0.04
4605,0.04,0.04,0.04
4606,0.04,0.04,0.04
4607,0.04,0.04,0.04
4608,0.04,0.04,0.04
4609,0.04,0.04,0.04
4610,0.04,0.04,0.04
4611,0.04,0.04,0.04
4612,0.04,0.04,0.04
4613,0.04,0.04,0.04
4614,0.04,0.04,0.04
4615,0.04,0.04,0.04
4616,0.04,0.04,0.04
4617,0.04,0.04,0.04
4618,0.04,0.04,0.04
4619,0.04,0.04,0.04
4620,0.04,0.04,0.04
4621,0.04,0.04,0.04
4622,0.04,0.04,0.04
4623,0.04,0.04,0.04
4624,0.04,0.04,0.04
4625,0.04,0.04,0.04
4626,0.04,0.04,0.04
4627,0.04,0.04,0.04
4628,0.04,0.04,0.04
4629,0.04,0.04,0.04
4630,0.04,0.04,0.04
4631,0.04,0.04,0.04
4632,0.04,0.04,0.04
4633,0.04,0.04,0.04
4634,0.04,0.04,0.04
4635,0.04,0.04,0.04
4636,0.04,0.04,0.04
4637,0.04,0.04,0.04
4638,0.04,0.04,0.04
4639,0.04,0.04,0.04
4640,0.04,0.04,0.04
4641,0.04,0.04,0.04
4642,0.04,0.04,0.04
4643,0.04,0.04,0.04
4644,0.04,0.04,0.04
4645,0.04,0.04,0.04
4646,0.04,0.04,0.04
4647,0.04,0.04,0.04
4648,0.04,0.04,0.04
4649,0.04,0.04,0.04
4650,0.04,0.04,0.04
4651,0.04,0.04,0.04
4652,0.04,0.04,0.04
4653,0.04,0.04,0.04
4654,0.04,0.04,0.04
4655,0.04,0.04,0.04
4656,0.04,0.04,0.04
4657,0.04,0.04,0.04
4658,0.04,0.04,0.04
4659,0.04,0.04,0.04
4660,0.04,0.04,0.04
4661,0.04,0.04,0.04
4662,0.04,0.04,0.04
4663,0.04,0.04,0.04
4664,0.04,0.04,0.04
4665,0.04,0.04,0.04
4666,0.04,0.04,0.04
4667,0.04,0.04,0.04
4668,0.04,0.04,0.04
4669,0.04,0.04,0.04
4670,0.04,0.04,0.04
4671,0.04,0.04,0.04
4672,0.04,0.04,0.04
4673,0.04,0.04,0.04
4674,0.04,0.04,0.04
4675,0.04,0.04,0.04
4676,0.04,0.04,0.04
4677,0.04,0.04,0.04
4678,0.04,0.04,0.04
4679,0.04,0.04,0.04
4680,0.04,0.04,0.04
4681,0.04,0.04,0.04
4682,0.04,0.04,0.04
4683,0.04,0.04,0.04
4684,0.04,0.04,0.04
4685,0.04,0.04,0.04
4686,0.04,0.04,0.04
4687,0.04,0.04,0.04
4688,0.04,0.04,0.04
4689,0.04,0.04,0.04
4690,0.04,0.04,0.04
4691,0.04,0.04,0.04
4692,0.04,0.04,0.04
4693,0.04,0.04,0.04
4694,0.04,0.04,0.04
4695,0.04,0.04,0.04
4696,0.04,0.04,0.04
4697,0.04,0.04,0.04
4698,0.04,0.04,0.04
4699,0.04,0.04,0.04
4700,0.04,0.04,0.04
4701,0.04,0.04,0.04
4702,0.04,0.04,0.04
4703,0.04,0.04,0.04
4704,0.04,0.04,0.04
4705,0.04,0.04,0.04
4706,0.04,0.04,0.04
4707,0.04,0.04,0.04
4708,0.04,0.04,0.04
4709,0.04,0.04,0.04
4710,0.04,0.04,0.04
4711,0.04,0.04,0.04
4712,0.04,0.04,0.04
4713,0.04,0.04,0.04
